dominant_type_share,p90_long_over_bin_long,p90_mid_over_bin_mid,thin_item_share,max_face_area_load_over_floor,tight_bin_large_piece_interaction,spare_x_count,near_limit_long_share,vol_cv,height_pressure_share,long_wide_item_share,spare_x_volcv,two_dim_large_share,spare_x_p90long,cube_item_share,near_limit_mid_share,spare_x_avgvol,long_thin_item_share,three_dim_near_limit_share,vol_top3_concentration,spare_x_wlstd
0.1111111111111111,0.5333333333333333,0.5666666666666667,0.7777777777777778,2.156,0.0,159390,0.0,0.5463402149909043,0.0,0.2222222222222222,-9675.138867273925,0.2222222222222222,9445.333333333334,0.1111111111111111,0.5555555555555556,53700655.55162,0.0,0.0,0.5148039574935874,689097.9106704
0.1,0.5366666666666667,0.5700000000000001,0.6,2.2746666666666666,0.0,146880,0.0,0.4359149873087141,0.0,0.2,-6402.283418603084,0.2,7882.560000000001,0.2,0.2,44522265.599999994,0.0,0.0,0.44741356558458695,324073.50360768
0.1111111111111111,0.5399999999999999,0.5666666666666667,0.7777777777777778,2.2213333333333334,0.0,157536,0.0,0.5468034770551508,0.0,0.2222222222222222,-9570.701258896304,0.2222222222222222,9452.159999999998,0.1111111111111111,0.6666666666666666,53476664.886944,0.0,0.0,0.5184390456793715,678543.77897856
0.08333333333333333,0.5333333333333333,0.5633333333333332,0.6666666666666666,2.8266666666666667,0.0,122556,0.0,0.4384529693091078,0.0,0.16666666666666666,-4477.481722584609,0.16666666666666666,5446.933333333333,0.08333333333333333,0.3333333333333333,29606635.920071,0.08333333333333333,0.0,0.3923592146491505,261609.84182857999
0.09090909090909091,0.5333333333333333,0.5666666666666667,0.6363636363636364,2.624,0.0,142252,0.0,0.41817050027575864,0.0,0.18181818181818182,-5407.362739065835,0.18181818181818182,6897.066666666667,0.18181818181818182,0.36363636363636365,37700306.905564,0.09090909090909091,0.0,0.42291380815766494,354163.5034408
0.2,0.5333333333333333,0.5700000000000001,0.7,2.34,0.0,140980,0.0,0.5529315868713127,0.0,0.1,-7794.676580124896,0.1,7518.933333333333,0.1,0.6,43565639.599999994,0.0,0.0,0.49695812568765774,535988.01479678
0.16666666666666666,0.53,0.5666666666666667,0.75,2.5953333333333335,0.0,148740,0.0,0.45495708748789476,0.0,0.0,-5638.738142324968,0.0,6569.35,0.08333333333333333,0.4166666666666667,33678247.912535,0.08333333333333333,0.0,0.40226959055359607,377011.6354718
0.125,0.5433333333333333,0.5766666666666667,0.75,2.196,0.0,146512,0.0,0.3462502394460562,0.0,0.25,-6340.880634975627,0.25,9950.606666666667,0.0,0.5,61090925.5,0.125,0.0,0.508206550251068,482524.83368062
0.07142857142857142,0.5183333333333333,0.5666666666666667,0.7142857142857143,3.008,0.0,128632,0.0,0.538805736679736,0.0,0.07142857142857142,-4950.008302876734,0.07142857142857142,4762.446666666667,0.21428571428571427,0.5,23502904.0,0.07142857142857142,0.0,0.3780017871104658,333283.71253019996
0.08333333333333333,0.5333333333333333,0.5633333333333332,0.75,2.8473333333333333,0.0,114240,0.0,0.4142794668539957,0.0,0.16666666666666666,-3943.526244983185,0.16666666666666666,5077.333333333333,0.08333333333333333,0.3333333333333333,28147466.66984,0.08333333333333333,0.0,0.3822435174746336,247946.4148896
0.07692307692307693,0.5233333333333333,0.5666666666666667,0.6153846153846154,2.5206666666666666,0.0,163774,0.0,0.5978299711335748,0.0,0.07692307692307693,-7530.864146369642,0.07692307692307693,6592.953333333333,0.3076923076923077,0.38461538461538464,31400030.455724,0.0,0.0,0.4177828529103142,461828.18133974
0.07692307692307693,0.5333333333333333,0.56,0.6923076923076923,3.018666666666667,0.015312592592592603,100204,0.0,0.41454518214105046,0.0,0.15384615384615385,-3194.8997187610757,0.15384615384615385,4110.933333333333,0.15384615384615385,0.3076923076923077,22111287.38758,0.07692307692307693,0.0,0.3636704923307948,203965.03573392
0.125,0.5333333333333333,0.5666666666666667,0.5,1.4793333333333334,0.0,195048,0.0,0.714121596321554,0.0,0.125,-17410.284518319488,0.125,13003.2,0.375,0.375,62838979.875,0.0,0.0,0.6068674523497745,1011139.3497195899
0.09090909090909091,0.5333333333333333,0.5666666666666667,0.8181818181818182,2.58,0.0,160270,0.0,0.537741015929908,0.0,0.09090909090909091,-7834.348861082829,0.09090909090909091,7770.666666666667,0.09090909090909091,0.6363636363636364,40305918.17652,0.09090909090909091,0.0,0.44485704896483735,552771.8562186001
0.09090909090909091,0.5333333333333333,0.5666666666666667,0.9090909090909091,2.8713333333333333,0.0,135619,0.0,0.3049278189628402,0.0,0.18181818181818182,-3759.150152173894,0.18181818181818182,6575.466666666666,0.0,0.45454545454545453,36618250.817061,0.09090909090909091,0.0,0.37507269443849284,325547.4940458
