volume_top3_share,multi_dim_near_limit_share,side_wall_area_load
0.411747369661961,0.18181818181818182,1.3244444444444445
0.524013228844633,0.1111111111111111,1.1077777777777778
0.35124260355029585,0.16666666666666666,1.5972222222222223
0.4202323294854521,0.0,1.1194444444444445
0.42422769660702897,0.08333333333333333,1.2955555555555556
0.40876873863137425,0.18181818181818182,1.3266666666666667
0.4555484758040176,0.09090909090909091,1.2961111111111112
0.44864193147523523,0.09090909090909091,1.2
0.3355518717371403,0.23076923076923078,1.6333333333333333
0.6977773204363038,0.16666666666666666,0.79
0.4335726017397652,0.16666666666666666,1.3283333333333334
0.0,0.0,0.0
0.0,0.0,0.0
0.48177224327738677,0.125,0.93
0.4298791486291486,0.0,0.965
0.0,0.0,0.0
0.57727078891258,0.125,0.9344444444444444
0.0,0.0,0.0
0.4248902462301966,0.09090909090909091,1.3422222222222222
0.3679642945697992,0.08333333333333333,1.4672222222222222
