load_util_ratio,multi_dim_tight_share,dim_l_tail_ratio
0.0,0.09090909090909091,1.2307692307218936
0.0,0.0,1.5294117646159169
0.0,0.2222222222222222,1.1925925925484226
0.0,0.09090909090909091,1.2307692307218936
0.0,0.08333333333333333,1.279999999943111
0.0,0.2,1.2384615384139055
0.0,0.08333333333333333,1.2192307691838757
0.0,0.13333333333333333,1.2307692307218936
0.0,0.07142857142857142,1.3521739129846881
0.0,0.16666666666666666,1.1228070175044629
0.0,0.1111111111111111,1.2307692307218936
0.0,0.1,1.258823529362399
0.0,0.1111111111111111,1.1571428571015305
0.0,0.15384615384615385,1.1428571428163266
0.0,0.10526315789473684,1.2307692307218936
0.0,0.2222222222222222,1.2307692307218936
0.0,0.2,1.1709090908665125
0.0,0.2222222222222222,1.2461538461059172
0.0,0.16666666666666666,1.1636363635940496
0.0,0.18181818181818182,1.2307692307218936
0.0,0.1,1.2307692307218936
0.0,0.0,1.2230769230298817
0.0,0.25,1.2074074073626886
0.0,0.07142857142857142,1.1961538461078403
0.0,0.16666666666666666,1.1851851851412893
0.0,0.07692307692307693,1.25599999994976
0.0,0.15384615384615385,1.2307692307218936
0.0,0.125,1.6410256409414858
0.0,0.09090909090909091,1.2307692307218936
0.0,0.18181818181818182,1.1428571428163266
0.0,0.2,1.129824561363866
0.0,0.2222222222222222,1.2296296295840878
0.0,0.1111111111111111,1.59999999992
0.0,0.2,1.2384615384139055
0.0,0.0,1.0538461538056212
0.0,0.2857142857142857,1.0933333332968889
0.0,1.0,0.9999999999687501
0.0,0.1111111111111111,1.1571428571015305
0.0,0.07142857142857142,1.1961538461078403
0.0,0.2,1.129824561363866
0.0,0.2727272727272727,1.1785714285293367
0.0,0.1,1.3913043477655955
0.0,0.09090909090909091,1.2307692307218936
0.0,0.08333333333333333,1.2230769230298817
0.0,0.2222222222222222,1.1172413792718192
0.0,0.09090909090909091,1.2307692307218936
0.0,0.08333333333333333,1.2352941175986158
0.0,0.08333333333333333,1.2192307691838757
0.0,0.16666666666666666,1.254901960735102
0.0,0.16666666666666666,1.2901960783807767
0.0,0.3333333333333333,1.0249999999679689
0.0,1.0,0.9999999999687501
0.0,0.1111111111111111,1.1384615384177514
0.0,0.16666666666666666,1.1851851851412893
0.0,0.2,1.253846153797929
0.0,0.0,1.5529411763792387
0.0,0.07692307692307693,1.2307692307218936
0.0,0.2,1.1999999999538462
0.0,0.09090909090909091,1.2307692307218936
0.0,1.0,0.9999999999705883
0.0,0.2,1.2490566037264508
0.0,0.09090909090909091,1.2307692307218936
0.0,0.2,1.1925925925484226
0.0,0.25,1.1050847457252515
0.0,0.09090909090909091,1.1599999999536
0.0,0.0,1.0923076922656805
0.0,0.5,1.106666666629778
0.0,0.2857142857142857,1.1714285713867345
0.0,0.0,1.0275862068611177
0.0,0.125,1.1438596490826716
0.0,0.16666666666666666,1.2307692307218936
0.0,0.3333333333333333,1.0645161289979188
0.0,0.0,1.03199999995872
0.0,0.07142857142857142,1.3521739129846881
0.0,0.0,1.241860465058518
0.0,0.07692307692307693,1.2799999999488
0.0,0.0,1.2682926828649612
0.0,0.1,1.211320754671271
0.0,0.1,1.1925925925484226
0.0,0.18181818181818182,1.1379310344435196
0.0,0.2,1.2307692307218936
0.0,0.25,1.1050847457252515
0.0,0.08333333333333333,1.2192307691838757
0.0,0.0,1.2755555554988642
0.0,0.1,1.188888888844856
0.0,0.18181818181818182,1.103448275824019
0.0,0.0,1.3857142856482993
0.0,0.0,1.2857142856530612
0.0,0.18181818181818182,1.1851851851412893
0.0,0.1,1.1269230768797336
0.0,0.1,1.129824561363866
0.0,0.2,1.2384615384139055
0.0,0.09090909090909091,1.6842105262271467
0.0,0.0,1.1384615384177514
0.0,0.16666666666666666,1.1636363635940496
0.0,0.0,1.1384615384177514
0.0,0.0,1.3446808510066093
0.0,0.0,1.3853658535909577
0.0,0.1111111111111111,1.1384615384177514
0.0,0.07692307692307693,1.2153846153378698
0.0,0.2857142857142857,1.1310344827196195
0.0,0.16666666666666666,1.1851851851412893
0.0,0.25,1.1152542372503302
0.0,0.14285714285714285,1.2307692307218936
0.0,0.3,1.0915254236918128
0.0,0.0,1.0135593219995402
0.0,0.09090909090909091,1.1851851851412893
0.0,0.09090909090909091,1.1428571428163266
0.0,0.08333333333333333,1.2153846153378698
0.0,0.09090909090909091,1.2307692307218936
0.0,0.0,1.19999999994
0.0,0.09090909090909091,1.6842105262271467
0.0,0.08333333333333333,1.4651162790016226
0.0,0.2222222222222222,1.1172413792718192
0.0,0.2,1.2384615384139055
0.0,0.2222222222222222,1.1172413792718192
0.0,0.0,1.4299999999285
0.0,0.08333333333333333,1.11153846149571
0.0,0.2222222222222222,1.1172413792718192
0.0,0.0,1.2192307691838757
0.0,0.125,1.207547169765753
0.0,0.0,1.519999999924
0.0,0.125,1.4043478260258977
0.0,0.11764705882352941,1.2307692307218936
0.0,0.125,1.1228070175044629
0.0,0.5,1.0827586206523185
0.0,0.1111111111111111,1.2384615384139055
0.0,0.18181818181818182,1.1428571428163266
0.0,0.0,1.1846153845698224
0.0,0.07142857142857142,1.4523809523117917
0.0,0.09090909090909091,1.2307692307218936
0.0,0.1111111111111111,1.1428571428163266
0.0,0.0,1.1846153845698224
0.0,0.2,1.129824561363866
0.0,0.0,1.4705882352076125
0.0,0.3,1.1033333332965556
0.0,0.0,1.4864864864061358
0.0,0.0,1.4499999999194446
0.0,0.16666666666666666,1.2307692307218936
0.0,0.2,1.1925925925484226
0.0,0.3333333333333333,1.2879999999484801
0.0,0.125,1.1428571428163266
0.0,0.06666666666666667,1.2307692307218936
0.0,0.21428571428571427,1.2307692307218936
0.0,0.1111111111111111,1.2879999999484801
0.0,0.1,1.1269230768797336
0.0,0.0,1.1846153845698224
0.0,0.07692307692307693,1.2307692307218936
0.0,0.0,1.0807692307276628
0.0,0.42857142857142855,1.0249999999679689
0.0,0.375,1.1050847457252515
0.0,0.09090909090909091,1.2307692307218936
0.0,0.0,1.419999999929
0.0,0.3,1.1220338982670497
0.0,0.1111111111111111,1.6705882351958479
0.0,0.07692307692307693,1.2307692307218936
0.0,0.25,1.0516129031918835
0.0,0.1,1.1228070175044629
0.0,0.16666666666666666,1.2452830188209327
0.0,0.14285714285714285,1.7529411763674743
0.0,0.11764705882352941,1.2307692307218936
0.0,0.18181818181818182,1.2307692307218936
0.0,0.16666666666666666,1.0877192982074484
0.0,0.14285714285714285,1.2307692307218936
0.0,0.125,1.6717948717091389
0.0,0.08333333333333333,1.4222222221590124
0.0,0.14285714285714285,1.1615384614937871
0.0,0.16666666666666666,1.1851851851412893
0.0,0.3,1.0677419354494277
0.0,0.2727272727272727,1.1379310344435196
0.0,0.1,1.3913043477655955
0.0,0.09090909090909091,1.2307692307218936
0.0,0.09090909090909091,1.2307692307218936
0.0,0.1,1.459090909024587
0.0,0.16666666666666666,1.1543859648717758
0.0,0.0,1.3095238094614512
0.0,0.09090909090909091,1.2307692307218936
0.0,0.09090909090909091,1.2307692307218936
0.0,0.16666666666666666,1.207547169765753
0.0,0.09090909090909091,1.2799999999488
0.0,0.18181818181818182,1.2307692307218936
0.0,0.0,1.107692307649704
0.0,0.17647058823529413,1.2461538461059172
0.0,0.1,1.1851851851412893
0.0,0.14285714285714285,1.1636363635940496
0.0,0.16666666666666666,1.2307692307218936
0.0,0.2222222222222222,1.2461538461059172
0.0,0.25,1.4044444443820248
0.0,0.3333333333333333,1.6315789472825484
0.0,0.2,1.659999999917
0.0,0.15384615384615385,1.2307692307218936
0.0,0.25,1.1438596490826716
0.0,0.15384615384615385,1.1851851851412893
0.0,0.23076923076923078,1.1310344827196195
0.0,0.2727272727272727,1.103448275824019
0.0,0.09090909090909091,1.1851851851412893
0.0,0.09090909090909091,1.2307692307218936
0.0,0.1111111111111111,1.2384615384139055
0.0,0.09090909090909091,1.2799999999488
0.0,0.18181818181818182,1.2307692307218936
0.0,0.1,1.211320754671271
0.0,0.08333333333333333,1.2192307691838757
0.0,0.1111111111111111,1.6470588234325259
0.0,0.2222222222222222,1.1172413792718192
0.0,0.09090909090909091,1.2307692307218936
0.0,0.2222222222222222,1.2384615384139055
0.0,0.2,1.2384615384139055
0.0,0.16666666666666666,1.2415094339154147
0.0,0.125,1.149999999955769
0.0,0.14285714285714285,1.0620689654806184
0.0,0.07692307692307693,1.1461538461097633
0.0,0.1,1.1185185184770918
0.0,0.1,1.3999999999391306
0.0,0.25,1.3863636363006198
0.0,0.06666666666666667,1.1846153845698224
0.0,0.1111111111111111,1.2307692307218936
0.0,0.09090909090909091,1.2307692307218936
0.0,0.0,1.1269230768797338
0.0,0.23076923076923078,1.2148148147698217
0.0,0.2,1.1846153845698224
0.0,0.14285714285714285,1.2307692307218936
0.0,0.15384615384615385,1.1428571428163266
0.0,0.125,1.2307692307218936
0.0,0.16666666666666666,1.1636363635940496
0.0,0.1111111111111111,1.2461538461059172
0.0,0.2,1.1228070175044629
0.0,0.1,1.1636363635940496
0.0,0.16666666666666666,1.1428571428163266
0.0,0.1111111111111111,1.1384615384177514
0.0,0.08333333333333333,1.2230769230298817
0.0,0.0,1.1056603773167675
0.0,0.23076923076923078,1.2615384614899408
0.0,0.2,1.1925925925484226
0.0,0.0,1.115384615341716
0.0,0.2,1.2384615384139055
0.0,0.13333333333333333,1.2307692307218936
0.0,0.0,1.540540540457268
0.0,0.16666666666666666,1.254901960735102
0.0,0.2222222222222222,1.1448275861674198
0.0,0.3333333333333333,1.0374999999675782
0.0,0.0,1.1230769230337279
0.0,0.14285714285714285,1.2307692307218936
0.0,0.07692307692307693,1.59999999992
0.0,0.07142857142857142,1.207692307645858
0.0,0.14285714285714285,1.1846153845698224
0.0,0.15384615384615385,1.2153846153378698
0.0,0.0,1.1843137254437526
0.0,0.0,1.499999999925
0.0,0.09090909090909091,1.1851851851412893
0.0,0.0,0.9999999999473684
0.0,0.06666666666666667,1.1846153845698224
0.0,0.0,1.0962962962556928
0.0,0.2,1.253846153797929
0.0,0.2,1.2307692307218936
0.0,0.07142857142857142,1.207692307645858
0.0,0.2222222222222222,1.2461538461059172
0.0,0.08333333333333333,1.2230769230298817
0.0,0.09090909090909091,1.2307692307218936
0.0,0.09090909090909091,1.2307692307218936
0.0,0.08333333333333333,1.3446808510066093
0.0,0.09090909090909091,1.2307692307218936
0.0,0.2,1.1709090908665125
0.0,0.18181818181818182,1.2307692307218936
0.0,0.0,1.2217391303816636
0.0,0.1111111111111111,1.2384615384139055
0.0,0.2222222222222222,1.2384615384139055
0.0,0.07692307692307693,1.0999999999576924
0.0,0.08333333333333333,1.6153846153017752
0.0,0.18181818181818182,1.2307692307218936
0.0,0.07692307692307693,1.207692307645858
0.0,0.2,1.2307692307218936
0.0,0.08333333333333333,1.2192307691838757
0.0,0.2222222222222222,1.1172413792718192
0.0,0.09090909090909091,1.2307692307218936
0.0,0.08333333333333333,1.2192307691838757
0.0,0.375,1.0866666666304445
0.0,0.2,1.3999999999391306
