load_param_max,dim_m_sum_to_vw,awkward_floor_share
0,9.6,0.5
0,5.5600000000000005,0.5454545454545454
0,4.0,0.625
0,7.16,0.6153846153846154
0,2.96,0.8
0,7.48,0.5714285714285714
0,7.24,0.6923076923076923
0,8.6,0.5625
0,6.2,0.4166666666666667
0,5.04,0.7777777777777778
0,5.48,0.7
0,5.16,0.5
0,2.92,0.3333333333333333
0,4.6,0.4444444444444444
0,6.2,0.5
0,4.04,0.5
0,7.12,0.6923076923076923
0,5.76,0.8
0,6.28,0.5
0,5.640000000000001,0.8
0,8.48,0.7333333333333333
0,4.28,0.625
0,6.2,0.5
0,4.44,0.4444444444444444
0,4.76,0.5555555555555556
0,4.6000000000000005,0.5555555555555556
0,7.08,0.42857142857142855
0,6.76,0.5384615384615384
0,7.5200000000000005,0.6428571428571429
0,3.3600000000000003,0.2857142857142857
0,6.640000000000001,0.46153846153846156
0,1.92,0.5
0,2.48,0.4
0,5.8,0.5454545454545454
0,0.92,0.5
0,8.08,0.6
0,2.24,0.2
0,8.36,0.7333333333333333
0,8.48,0.6666666666666666
0,7.08,0.42857142857142855
0,5.08,0.7777777777777778
0,6.16,0.4166666666666667
0,5.32,0.36363636363636365
0,5.640000000000001,0.5454545454545454
0,6.32,0.5833333333333334
0,5.88,0.5454545454545454
0,5.32,0.6
0,6.04,0.5454545454545454
0,7.44,0.5714285714285714
0,4.4,0.4444444444444444
0,4.8,0.6666666666666666
0,6.68,0.46153846153846156
0,5.96,0.4166666666666667
0,5.96,0.5454545454545454
0,6.8,0.46153846153846156
0,5.5200000000000005,0.7
0,6.720000000000001,0.75
0,4.52,0.3333333333333333
0,6.0,0.6363636363636364
0,6.720000000000001,0.75
0,4.8,0.875
0,5.2,0.5
0,6.32,0.5833333333333334
0,5.0,0.7777777777777778
0,7.76,0.7142857142857143
0,5.96,0.6363636363636364
0,6.04,0.4166666666666667
0,5.12,0.4
0,5.640000000000001,0.5454545454545454
0,5.72,0.45454545454545453
0,9.28,0.5882352941176471
0,7.48,0.5
0,3.8000000000000003,0.7142857142857143
0,5.2,0.6
0,4.72,0.5555555555555556
0,3.4000000000000004,0.42857142857142855
0,7.36,0.5
0,7.12,0.5
0,7.84,0.4666666666666667
0,8.08,0.6
0,5.36,0.5
0,4.72,0.4444444444444444
0,7.16,0.6153846153846154
0,7.44,0.5714285714285714
0,6.32,0.5
0,5.2,0.6
0,6.2,0.5
0,6.08,0.5
0,6.48,0.5833333333333334
0,4.48,0.4444444444444444
0,5.6,0.7
0,7.08,0.42857142857142855
0,6.44,0.5
0,7.16,0.6153846153846154
0,7.04,0.6153846153846154
0,5.720000000000001,0.5454545454545454
0,6.36,0.5833333333333334
0,7.2,0.42857142857142855
0,5.12,0.5
0,4.640000000000001,0.5555555555555556
0,5.96,0.6363636363636364
0,2.84,0.3333333333333333
0,2.6,0.6
0,9.08,0.5882352941176471
0,3.08,0.5
0,9.88,0.6111111111111112
0,6.76,0.46153846153846156
0,4.48,0.75
0,5.5200000000000005,0.7
0,10.52,0.5
0,4.16,0.625
0,6.72,0.46153846153846156
0,2.96,0.5
0,9.56,0.5555555555555556
0,7.16,0.6923076923076923
0,6.88,0.5384615384615384
0,6.96,0.5384615384615384
0,7.720000000000001,0.4666666666666667
0,6.44,0.38461538461538464
0,4.92,0.6666666666666666
0,6.08,0.7272727272727273
0,4.92,0.6666666666666666
0,6.48,0.46153846153846156
0,6.92,0.46153846153846156
0,6.8,0.46153846153846156
0,6.16,0.7272727272727273
0,4.76,0.4
0,5.28,0.6
0,5.92,0.5454545454545454
0,5.0,0.6666666666666666
0,6.720000000000001,0.46153846153846156
0,5.6,0.45454545454545453
0,6.5600000000000005,0.6666666666666666
0,3.2,0.6666666666666666
0,4.64,0.5555555555555556
0,3.2800000000000002,0.6666666666666666
0,8.56,0.5625
0,2.68,0.6
0,6.16,0.7272727272727273
0,5.5200000000000005,0.7
0,6.6,0.6666666666666666
0,4.76,0.3
0,6.72,0.6666666666666666
0,6.12,0.6363636363636364
0,5.68,0.8
0,6.32,0.5
0,4.720000000000001,0.6666666666666666
0,6.08,0.4166666666666667
0,7.04,0.6153846153846154
0,5.2,0.7777777777777778
0,4.04,0.5
0,6.5600000000000005,0.6666666666666666
0,6.44,0.6666666666666666
0,4.32,0.625
0,7.5200000000000005,0.5714285714285714
0,3.72,0.5714285714285714
0,6.84,0.46153846153846156
0,5.16,0.5
0,8.120000000000001,0.4375
0,5.36,0.6
0,3.6,0.5714285714285714
0,8.32,0.5
0,5.4,0.7
0,1.8000000000000003,1.0
0,5.84,0.5454545454545454
0,6.24,0.5
0,4.88,0.4
0,5.6000000000000005,0.7
0,5.760000000000001,0.6363636363636364
0,4.16,0.5
0,6.76,0.75
0,2.72,0.16666666666666666
0,4.52,0.4444444444444444
0,6.72,0.6666666666666666
0,5.12,0.5
0,6.12,0.6363636363636364
0,7.96,0.5333333333333333
0,3.2800000000000002,0.6666666666666666
0,7.4,0.5714285714285714
0,2.7600000000000002,0.3333333333333333
0,9.16,0.5882352941176471
0,7.6000000000000005,0.6428571428571429
0,8.52,0.5625
0,7.88,0.5333333333333333
0,4.04,0.5
0,6.12,0.5
0,1.08,0.5
0,6.08,0.4166666666666667
0,8.64,0.625
0,5.36,0.5
0,5.88,0.6363636363636364
0,8.96,0.6875
0,6.28,0.5
0,4.48,0.3333333333333333
0,2.12,0.5
0,7.52,0.5714285714285714
0,3.16,0.5
0,5.76,0.45454545454545453
0,3.96,0.7142857142857143
0,4.04,0.8571428571428571
