model,accuracy_mean,accuracy_std,auc_mean,auc_std,tpr_at_fpr1pct_mean,tpr_at_fpr1pct_std,precision_mean,recall_mean,fpr_mean,fnr_mean
xgboost,0.9945702799433104,0.00024740216628414723,0.9998962628132523,8.713070212088916e-06,0.9981500276945656,0.00018508138858213568,0.9915083370491871,0.9931153589755342,0.0046391431298967705,0.006884641024465801
