near_limit_mid_share,spare_x_avgvol,long_thin_item_share
0.4166666666666667,34718825.921011,0.08333333333333333
0.18181818181818182,35436756.267405,0.0
0.3,48287277.5,0.1
0.45454545454545453,35982810.820362,0.0
0.35714285714285715,25041033.644289,0.0
0.0,55351296.0,0.0
0.1111111111111111,54885775.993668,0.0
0.3076923076923077,24712523.0,0.0
0.25,34294848.0,0.0
0.36363636363636365,36372562.817073,0.0
0.3076923076923077,24487748.921047997,0.0
0.5,42238103.6,0.0
0.5833333333333334,29584099.663266,0.08333333333333333
0.2222222222222222,54932096.006352,0.0
0.5454545454545454,31197918.17828,0.0
0.5,26429999.919583,0.0
0.625,58042165.5,0.125
0.4,46356991.1,0.0
0.3333333333333333,32250300.0,0.0
0.4444444444444444,54974606.213728,0.1111111111111111
0.35714285714285715,12651274.0,0.07142857142857142
0.2727272727272727,34696341.452484,0.0
0.3333333333333333,31012800.0,0.0
0.3,45233035.1,0.0
0.09090909090909091,41683247.188905,0.0
0.2727272727272727,34653682.817153,0.0
0.5294117647058824,-6428594.11656,0.058823529411764705
0.5,13452935.71562,0.0
0.42857142857142855,72307964.425401,0.0
0.3,50315591.9,0.0
0.2222222222222222,54635406.230528,0.0
0.2857142857142857,65958246.289882004,0.0
0.42857142857142855,12625349.715528,0.0
0.35714285714285715,21615507.13933,0.0
0.3333333333333333,4737911.932787,0.0
0.4,9345220.732211,0.0
0.4,46447963.1,0.0
0.2222222222222222,48736919.004759,0.0
0.46153846153846156,25041211.616777997,0.07692307692307693
0.42857142857142855,27480101.719204,0.07142857142857142
0.4166666666666667,26299094.669564,0.0
0.4,47886571.1,0.1
0.3333333333333333,33799075.912511,0.0
0.3333333333333333,33977043.670858,0.0
0.4166666666666667,22220879.919007,0.0
0.1111111111111111,53323619.551695995,0.0
0.4,45636403.1,0.1
0.2857142857142857,27057748.5,0.0
0.4166666666666667,26051897.913805,0.0
0.38461538461538464,21873783.38754,0.0
0.46153846153846156,25261623.38814,0.07692307692307693
0.45454545454545453,35919657.820356,0.0
0.4166666666666667,29035085.919979,0.0
0.2857142857142857,21747712.49763,0.0
0.3,46621907.099999994,0.0
0.1111111111111111,55691492.886638,0.0
0.36363636363636365,37453210.817019,0.09090909090909091
0.0,77986919.842897,0.0
0.4,90203075.2,0.0
0.23529411764705882,-12580425.00204,0.058823529411764705
0.16666666666666666,80657211.824259,0.0
0.5,-17476250.00205,0.05555555555555555
0.3076923076923077,20397097.768158,0.0
0.625,63275471.875,0.125
0.6,48546551.9,0.1
0.3,-26436162.05,0.0
0.25,62445971.875,0.0
0.23076923076923078,19617500.0,0.0
0.0,81146866.5,0.0
0.2777777777777778,-17403062.722903,0.0
0.3076923076923077,11461707.616492001,0.0
0.38461538461538464,22679876.92124,0.0
0.46153846153846156,22215806.460942,0.0
0.3333333333333333,12281798.331815,0.0
0.3076923076923077,32334936.619456,0.0
0.4444444444444444,55834404.891173996,0.1111111111111111
0.36363636363636365,37940359.913844,0.09090909090909091
0.4444444444444444,49744099.552255996,0.1111111111111111
0.3076923076923077,34482846.454668,0.0
0.3076923076923077,17684048.002712,0.0
0.3076923076923077,17956823.921236,0.0
0.45454545454545453,37583343.17714,0.09090909090909091
