floor_area_pressure,long_item_share,cubic_item_share
1.216,0.0,0.5
0.9186666666666666,0.0,0.5
0.306,0.0,0.6666666666666666
0.888,0.0,0.45454545454545453
0.8653333333333333,0.0,0.3333333333333333
0.7146666666666667,0.0,0.4
0.7993333333333333,0.0,0.3
0.86,0.0,0.36363636363636365
0.6213333333333333,0.0,0.25
0.9313333333333333,0.0,0.25
0.43333333333333335,0.0,0.5
0.622,0.0,0.3333333333333333
0.9473333333333334,0.0,0.25
0.702,0.0,0.3
0.8673333333333333,0.0,0.2727272727272727
1.0866666666666667,0.0,0.26666666666666666
0.4826666666666667,0.0,0.3333333333333333
1.168,0.0,0.5
0.456,0.0,0.6666666666666666
1.3726666666666667,0.0,0.4117647058823529
1.1506666666666667,0.0,0.5
1.3273333333333333,0.0,0.4375
1.1886666666666668,0.0,0.4
0.64,0.0,0.625
0.984,0.0,0.5
0.18,0.0,0.5
0.8826666666666667,0.0,0.3333333333333333
1.174,0.0,0.1875
0.7806666666666666,0.0,0.4
0.7886666666666666,0.0,0.18181818181818182
1.2926666666666666,0.0,0.375
0.7853333333333333,0.0,0.16666666666666666
0.5966666666666667,0.0,0.2222222222222222
0.334,0.0,0.25
1.006,0.0,0.2857142857142857
0.4513333333333333,0.0,0.16666666666666666
0.876,0.0,0.45454545454545453
0.5673333333333334,0.0,0.2857142857142857
0.5606666666666666,0.0,0.2857142857142857
0.5386666666666666,0.0,0.14285714285714285
1.0206666666666666,0.0,0.46153846153846156
0.696,0.0,0.4444444444444444
0.42,0.0,0.4
1.2253333333333334,0.0,0.375
0.49133333333333334,0.0,0.6666666666666666
0.5633333333333334,0.0,0.2857142857142857
0.4246666666666667,0.0,0.16666666666666666
1.17,0.0,0.17647058823529413
0.9653333333333334,0.0,0.21428571428571427
0.604,0.0,0.42857142857142855
1.2893333333333334,0.0,0.4117647058823529
1.312,0.0,0.5
0.4046666666666667,0.0,0.3333333333333333
0.6626666666666666,0.0,0.5555555555555556
1.054,0.0,0.38461538461538464
0.78,0.0,0.3
0.39266666666666666,0.0,0.3333333333333333
