spare_cap_log1p,h_to_H_max_sq,l_std_x_h_max,max_fp_ratio
10.088222860554017,0.0802777775888889,0.02751884885095822,0.12466666666666666
9.805268145029668,0.0802777775888889,0.030925648563616886,0.14733333333333334
9.246479418592056,0.0802777775888889,0.0342610332596929,0.14733333333333334
10.123064751970729,0.0802777775888889,0.018523969228207097,0.08
9.107864580386947,0.09,0.029377216199999997,0.14733333333333334
8.895355616996392,0.09,0.018008485799999998,0.132
8.700847193443972,0.0802777775888889,0.030906839763639015,0.13866666666666666
9.287579152316985,0.09,0.018439089,0.13866666666666666
10.591044134782829,0.04000000000000001,0.0016666666,0.08
9.565213693968287,0.09,0.0291830925,0.132
9.494917629474484,0.09,0.0152391405,0.132
9.40771473139643,0.0802777775888889,0.03081277649708301,0.14733333333333334
9.675142999429854,0.09,0.0325627176,0.132
10.631784671878874,0.0625,0.02708333325,0.112
9.610792938260802,0.0802777775888889,0.03182563649589141,0.14733333333333334
9.53097354456765,0.0802777775888889,0.03461844834260575,0.14733333333333334
9.680718930926991,0.09,0.0325747005,0.14733333333333334
9.564512185696797,0.09,0.0311608728,0.14733333333333334
9.752315764734389,0.09,0.0336650166,0.132
9.65374331942474,0.0802777775888889,0.029200248298980103,0.12466666666666666
9.512886426076506,0.0802777775888889,0.027204057867995228,0.13866666666666666
9.69437017295501,0.09,0.0139443339,0.132
9.640368002912599,0.09,0.0308558475,0.132
0.0,0.09,0.0314182968,0.14733333333333334
10.158672259395132,0.0802777775888889,0.031411444813045364,0.12466666666666666
10.05869481683851,0.0802777775888889,0.032540317345050605,0.12466666666666666
0.0,0.0802777775888889,0.033529515327220184,0.14733333333333334
9.976040745217837,0.09,0.0171391365,0.132
10.513062888672096,0.0625,0.0125,0.112
9.860684430210819,0.0802777775888889,0.03430213642631121,0.14733333333333334
9.489637387893524,0.09,0.025177058999999998,0.132
10.499269944026953,0.0802777775888889,0.023134069739450116,0.112
9.231122911158712,0.0802777775888889,0.034464234259453844,0.14733333333333334
9.690851107739814,0.0802777775888889,0.030209535747792705,0.13866666666666666
9.74899514766085,0.09,0.0164617026,0.132
10.612926301872958,0.0802777775888889,0.028333333300000003,0.068
9.723044230753946,0.0802777775888889,0.016283109697510068,0.08533333333333333
10.538899682444836,0.0625,0.024532669,0.11
9.435242376305256,0.09,0.019678668599999997,0.132
9.971566673346722,0.0802777775888889,0.0306071408139916,0.14733333333333334
9.976552123393134,0.0802777775888889,0.02439611687129869,0.14733333333333334
9.244935016740682,0.0802777775888889,0.031224646829931788,0.13866666666666666
9.879655819282782,0.0802777775888889,0.032239327245404716,0.096
10.529024833434017,0.0802777775888889,0.042645498416495495,0.112
9.963641475355875,0.09,0.0329535657,0.132
8.74973246437081,0.09,0.030922842899999997,0.132
8.61974977974133,0.0802777775888889,0.02989831816482551,0.13866666666666666
10.029635504524139,0.0802777775888889,0.03256469761168859,0.12466666666666666
9.578726471842927,0.0802777775888889,0.03031431269766944,0.14733333333333334
10.409732701928009,0.09,0.0141421356,0.132
9.004545458996587,0.09,0.0364188324,0.14733333333333334
10.386530795289667,0.0802777775888889,0.0061343465761164555,0.112
9.785998223743661,0.09,0.012163847399999999,0.13866666666666666
9.812194294089737,0.0802777775888889,0.018136038578663485,0.13866666666666666
9.590419293693932,0.0802777775888889,0.031329561479808365,0.14733333333333334
9.574427775630369,0.0802777775888889,0.02842632131655727,0.14733333333333334
9.598998361767967,0.0802777775888889,0.01751683482939196,0.08
9.985390068155763,0.0802777775888889,0.034133179093176653,0.14733333333333334
9.446518601560848,0.0802777775888889,0.030568985730703154,0.12466666666666666
9.908226306883302,0.09,0.0210561006,0.132
9.750394646402302,0.09,0.020760539399999996,0.132
10.175725983494056,0.09,0.03779513489999999,0.132
10.13765017033277,0.0802777775888889,0.03455654340934525,0.14733333333333334
6.2285110035911835,0.09,0.030672959700000002,0.132
9.6614159913364,0.09,0.036624067499999996,0.132
10.171260241993542,0.0711111112888889,0.015537908819422387,0.13866666666666666
8.920923462230686,0.09,0.0331046577,0.132
10.20329580478575,0.0802777775888889,0.03465589140922837,0.12466666666666666
9.56493314971059,0.0802777775888889,0.03254567064504431,0.14733333333333334
10.038324342758338,0.0802777775888889,0.029621148465151594,0.13866666666666666
9.399058096275375,0.09,0.032497329,0.132
9.201299627324033,0.09,0.014044572,0.132
9.247828816387175,0.0802777775888889,0.017257362129697223,0.112
9.736842475127181,0.09,0.0348604359,0.13866666666666666
9.464982590349763,0.09,0.022544721299999997,0.132
9.671366322189568,0.0802777775888889,0.03119988066329426,0.14733333333333334
9.830916859701293,0.0802777775888889,0.03259359732832126,0.14733333333333334
8.820256365906321,0.09,0.0179505495,0.132
9.814710982145282,0.09,0.033500000099999996,0.14733333333333334
9.500095294588894,0.09,0.028211128499999998,0.132
9.469159899742863,0.09,0.0323654238,0.13866666666666666
9.234545060673,0.0802777775888889,0.031075507246773916,0.13866666666666666
9.833226019495461,0.0625,0.03203390075,0.112
9.220488703027998,0.09,0.0176864331,0.132
9.670609272125022,0.0802777775888889,0.02645482083554335,0.12466666666666666
