height_pressure_share,long_wide_item_share,spare_x_volcv
0.0,0.08333333333333333,-6173.064065483306
0.0,0.2222222222222222,-8276.419791746079
0.0,0.25,-5311.517571870477
0.0,0.07692307692307693,-4128.405548054383
0.0,0.2222222222222222,-6837.569081586191
0.0,0.0,-11259.913529459842
0.0,0.3333333333333333,-2641.1006263924596
0.0,0.08333333333333333,-5307.657388086368
0.0,0.25,-9961.202791657779
0.0,0.14285714285714285,-2072.582400510147
0.0,0.14285714285714285,-12859.99230793325
0.0,0.07692307692307693,-5142.766403648191
0.0,0.1,-9830.969241819857
0.0,0.125,-2252.496668136899
0.0,0.3,-5397.518468479008
0.0,0.42857142857142855,-9842.59806504568
0.0,0.0,-3073.837226689886
0.0,0.3,-5416.027514471681
0.0,0.0,-13012.4936394542
0.0,0.18181818181818182,-6816.644057464254
0.0,0.08333333333333333,-6163.395851605873
0.0,0.2,-8593.164783600996
0.0,0.2,-6714.275794361259
0.0,0.09090909090909091,-7827.332085691054
0.0,0.375,-7684.581280704858
0.0,0.25,-3835.977460536029
0.0,0.0,-14536.11045860106
0.0,0.0,-9126.975764502955
0.0,0.25,-3038.7060777443226
0.0,0.1,-7541.067111801714
0.0,0.18181818181818182,-5208.540055511908
0.0,0.06666666666666667,-1372.67127249108
0.0,0.3333333333333333,-16500.417136266613
0.0,0.21428571428571427,-2039.3772891630645
0.0,0.0,-16829.203826100926
0.0,0.17647058823529413,2057.862966769083
0.0,0.07142857142857142,-3193.7568984482177
0.0,0.1875,822.9046273025509
0.0,0.13333333333333333,-1715.991844220069
0.0,0.125,-15859.658815388793
0.0,0.16666666666666666,-5096.685681813853
0.0,0.0,-20265.017649697515
0.0,0.16666666666666666,-4888.428532211696
0.0,0.125,949.5862153630853
0.0,0.1,-6501.997886253109
0.0,0.18181818181818182,-7471.405917997978
0.0,0.25,1156.6634944872728
0.0,0.16666666666666666,-5353.6657026242165
0.0,0.2222222222222222,-8861.07376240855
0.0,0.5,-4206.166734108422
0.0,0.07142857142857142,-3823.98601823733
0.0,0.3333333333333333,-13600.421691830954
0.0,0.09090909090909091,-7731.144079965913
0.0,0.2857142857142857,-7403.8487128667275
0.0,0.14285714285714285,-8353.974366697585
0.0,0.2857142857142857,-10669.19392445139
0.0,0.15384615384615385,-5623.5190831338305
0.0,0.1111111111111111,-10653.92465394207
0.0,0.4,-12890.262535473608
0.0,0.125,-1920.111974825064
0.0,0.16666666666666666,-18469.558859359244
0.0,0.2857142857142857,-10047.590409755472
0.0,0.16666666666666666,-10376.581946381273
0.0,0.11764705882352941,178.77147027351896
0.0,0.14285714285714285,-3133.0155479949376
0.0,0.14285714285714285,-11965.52365494123
0.0,0.11764705882352941,-439.0166990602131
0.0,0.1875,522.2141331602735
0.0,0.0,-16866.794054115988
0.0,0.2222222222222222,-10041.37003155898
0.0,0.07692307692307693,-5195.06626646798
0.0,0.2,-6134.942784488706
0.0,0.0,-6619.990544763403
0.0,0.11764705882352941,1479.6061053724127
0.0,0.0,-24552.709601837338
0.0,0.14285714285714285,-323.22622921083484
0.0,1.0,-1371.0443616171256
0.0,0.23076923076923078,-2097.699684792948
0.0,0.14285714285714285,-8606.73722118125
0.0,0.0,-6424.631282606505
0.0,0.125,1082.6192254861423
0.0,0.0,-12628.83106692958
0.0,0.09090909090909091,-7111.899538441632
0.0,0.2222222222222222,-6146.163124080277
0.0,0.16666666666666666,2681.6698322751126
0.0,0.0,-12171.899698000305
0.0,0.08333333333333333,-4207.621771960113
0.0,0.25,-9343.203576002525
0.0,0.0,-7917.2162791070095
0.0,0.125,-10739.84645569749
0.0,0.1111111111111111,-14468.54201758194
0.0,0.06666666666666667,-2744.698382769242
0.0,0.21428571428571427,-1623.1643268904363
0.0,0.0,-6121.775902781814
0.0,0.0,-15667.040767796505
0.0,0.15384615384615385,-4010.586446512201
0.0,0.2,-5396.308805346751
0.0,0.0,-10400.828216431084
0.0,0.058823529411764705,-267.66163534902057
0.0,0.18181818181818182,-5957.042143245103
0.0,0.0,-7939.138784304075
0.0,0.0,-8491.39827230458
0.0,0.21428571428571427,-3493.491532052378
0.0,0.09090909090909091,-10832.144303969313
0.0,0.16666666666666666,-10577.046122342783
0.0,0.2727272727272727,-4227.573584034394
0.0,0.3333333333333333,-21239.639814898455
0.0,0.125,192.62899110926196
0.0,0.125,1060.3516184727976
0.0,0.2,-17064.98438814777
0.0,0.0,-16004.787825696465
0.0,0.0625,-183.97253099045955
0.0,0.2857142857142857,-12804.775843882544
0.0,0.17647058823529413,2543.493828135138
0.0,0.15384615384615385,-2333.6912658329707
0.0,0.125,-10820.178010532885
0.0,0.2,-1584.0432137225093
0.0,0.1,-4806.365974002305
0.0,0.18181818181818182,-9240.173228985775
0.0,0.2727272727272727,-4831.509192051489
0.0,0.1111111111111111,-8954.407477360166
0.0,0.0,-6772.968248737108
0.0,0.375,-7704.590787102271
0.0,0.08333333333333333,-5302.786723233943
0.0,0.2,-15896.665532435372
0.0,0.2,-1041.3368752609922
0.0,0.23076923076923078,-2910.5757469960463
0.0,0.2222222222222222,-8519.813388650557
0.0,0.08333333333333333,-5672.174029435777
0.0,0.06666666666666667,-3321.5337882750423
0.0,0.6666666666666666,-9104.134418273501
0.0,0.4,-8169.951737493428
0.0,0.0625,-2415.3431408819615
0.0,0.25,-8999.501563243852
0.0,0.14285714285714285,-1009.3241211784039
0.0,0.14285714285714285,-3733.8774115863253
0.0,0.1111111111111111,3487.5158790210526
0.0,0.09090909090909091,-7575.266886095881
0.0,0.1111111111111111,-243.0518784717581
0.0,0.15789473684210525,2917.2988746940673
0.0,0.07142857142857142,-2478.5956138271717
0.0,0.09090909090909091,-5033.408309259738
0.0,0.16666666666666666,-7340.504897171509
0.0,0.15789473684210525,4515.23049161699
0.0,0.0,-25345.426467584148
0.0,0.21428571428571427,33.32361906748076
0.0,0.2727272727272727,-3740.933689275508
0.0,0.0,-3840.456707452735
0.0,0.0,-9067.184983258066
0.0,0.2857142857142857,-9753.71768520608
0.0,0.15384615384615385,-2907.5754541334127
0.0,0.0,-18329.82338174079
0.0,0.2,-6288.176473786295
0.0,0.13333333333333333,-1171.2322217490948
0.0,0.4,-14860.372543871035
0.0,0.16666666666666666,-4496.511439544004
0.0,0.0,-10015.074532365446
0.0,0.36363636363636365,-3962.818558096077
0.0,0.18181818181818182,-6156.517127188277
0.0,0.06666666666666667,-1862.3162667451757
0.0,0.0,-10551.912744334124
0.0,0.058823529411764705,1751.8912752830818
0.0,0.5,-17111.991379536164
0.0,0.06666666666666667,-356.3122364733488
0.0,0.08333333333333333,-2793.1528247797687
0.0,0.2222222222222222,-10991.031933502036
0.0,0.1111111111111111,-7053.09385267258
0.0,0.16666666666666666,-6084.4201557025635
0.0,0.0,-8632.979745195513
0.0,0.125,-10041.393527987733
0.0,0.2,-16509.775274117113
0.0,0.125,-10087.850388334231
0.0,0.13333333333333333,-3456.6439993703766
0.0,0.1875,-1265.0396194383186
0.0,0.0,-12057.174485591026
0.0,0.25,-9945.141973561338
0.0,0.2222222222222222,-7704.546669373993
0.0,0.18181818181818182,-5726.814142830141
0.0,0.2857142857142857,-1477.5693243003989
0.0,0.23076923076923078,-2348.376364046833
0.0,0.14285714285714285,-12381.806478316474
0.0,0.3,-5762.930520942691
0.0,0.1,-7525.186814402328
0.0,0.14285714285714285,-12263.587845494263
0.0,0.23076923076923078,-2877.4103886610446
0.0,0.25,-19790.773882538466
0.0,0.25,-14722.641579285799
0.0,0.07142857142857142,-1701.896052335563
0.0,0.2857142857142857,-11245.058713486662
0.0,0.08333333333333333,-3952.526476405179
0.0,0.2222222222222222,-8746.779059616156
0.0,0.1111111111111111,-5939.893115687673
0.0,0.16666666666666666,-6657.268579881371
0.0,0.16666666666666666,-9993.522868201895
0.0,0.13333333333333333,-2938.2334756178284
0.0,0.0,-11875.313827503991
0.0,0.1875,-651.6813452246361
0.0,0.13333333333333333,232.5328511169463
0.0,0.16666666666666666,-13817.16223594624
0.0,0.15384615384615385,-1880.659490267649
0.0,0.125,-10527.827732363687
0.0,0.2,-3931.661847643701
0.0,0.2857142857142857,-7510.1814776101255
0.0,0.07142857142857142,-4281.078503511399
0.0,0.13333333333333333,-2674.944442800446
0.0,0.13333333333333333,-3570.181665895475
0.0,0.2,-5570.5632166983605
0.0,0.0,-11700.067671996747
0.0,0.07142857142857142,-5624.970738160306
0.0,0.0,-9460.243916211359
0.0,0.06666666666666667,-4578.021613996513
0.0,0.08333333333333333,-8147.653651428756
0.0,0.18181818181818182,-9843.282795094674
0.0,0.125,-13475.284548398316
0.0,0.07142857142857142,-4572.690374778017
0.0,0.07142857142857142,-5655.033081887764
0.0,0.08333333333333333,-5448.296192464612
0.0,0.125,-8708.775724264158
0.0,0.2222222222222222,-10261.36182668286
0.0,0.125,-9884.893751826527
0.0,0.09090909090909091,-9869.91012626755
0.0,0.09090909090909091,-9297.20361346686
0.0,0.125,-13435.161873187004
0.0,0.25,-6184.895783221591
0.0,0.25,-13701.397895350712
0.0,0.09090909090909091,-6905.368149554486
0.0,0.3333333333333333,-10723.192381460816
0.0,0.09090909090909091,-11443.04609706
0.0,0.1,-11197.123496824066
0.0,0.09090909090909091,-8942.735642744583
0.0,0.07692307692307693,-5423.952771553707
0.0,0.07692307692307693,-5467.536608464711
0.0,0.0,-14491.725032151877
0.0,0.09090909090909091,-6396.683966617828
0.0,0.15384615384615385,-6685.822427115332
0.0,0.1,-9849.968623703893
0.0,0.125,-8647.076154699855
0.0,0.2222222222222222,-7936.5462003410785
0.0,0.09090909090909091,-6903.740699824568
0.0,0.07692307692307693,-6345.669950175695
0.0,0.09090909090909091,-9900.045855922936
0.0,0.08333333333333333,-7101.021967783955
0.0,0.1111111111111111,2306.840833335739
0.0,0.14285714285714285,-13328.6067150449
0.0,0.07142857142857142,-4410.623009831359
0.0,0.2222222222222222,-13620.94802826839
0.0,0.14285714285714285,-4820.642893387855
0.0,0.08333333333333333,-6049.654702702232
0.0,0.09090909090909091,-9209.714847118341
0.0,0.1,-10916.470949893508
0.0,0.09090909090909091,-6912.075138326816
0.0,0.125,-11177.39623052321
0.0,0.0,-12189.601672663686
0.0,0.07692307692307693,-5820.90978322963
0.0,0.125,-8582.473061906983
0.0,0.0,-15561.706528286115
0.0,0.0,-8031.430889474365
0.0,0.25,-6945.810682197158
0.0,0.2222222222222222,-7127.272496139519
0.0,0.1111111111111111,-9930.885696268517
0.0,0.0,-6829.644907761408
0.0,0.0,-9823.99204825379
0.0,0.0,-9950.191551666836
0.0,0.07142857142857142,-3742.519813157971
0.0,0.14285714285714285,-2659.3165802239996
0.0,0.1,-8376.959725304154
0.0,0.16666666666666666,-9198.345089291048
0.0,0.08333333333333333,-8856.908363904155
0.0,0.09090909090909091,-9157.340799826148
0.0,0.16666666666666666,-7687.65676788048
0.0,0.07142857142857142,-4759.613032197995
0.0,0.1111111111111111,-13429.810305068599
0.0,0.17647058823529413,1326.757545572838
