wl_max_to_avg,tight_x_high_wl,sku_counts_x_lL
1.7633344912853375,0,5.250000002
1.4009433804195446,0,1.516666668
1.320634910318972,0,1.95
1.6327445873944673,0,6.01666667
1.3891472690870599,0,2.983333332
1.580246898869544,0,5.150000004
1.5265017473876317,0,3.850000002
1.4874850879762929,0,4.266666666
1.5999999803076925,0,4.7333333280000005
1.3609596402071618,0,2.916666666
1.5828646855254715,0,6.083333339999999
1.1001410341031392,0,2.383333335
1.9354463286278347,0,6.616666672
1.6322259855222145,1,6.550000005
1.381044468155293,0,2.449999998
1.583601742256223,0,5.683333331
1.5977808385716714,0,3.316666664
1.500180296428247,0,4.8
1.3933014239923447,0,3.450000001
1.61402238766977,0,5.549999994
1.960414680486906,0,6.083333339999999
1.7994376554215283,0,5.48333334
1.7315259983842826,0,4.06666667
1.6633064314251922,0,3.2
1.7380088435039,0,4.55
1.513175506563813,0,4.4
1.7022844279475566,0,5.31666666
1.6303484569835123,0,4.483333332
2.0972762433572045,0,4.333333334
1.9319861827414178,0,2.916666664
2.3778162638035334,0,4.716666668
1.711111087851852,0,5.199999994
1.622475835125783,0,4.416666672
1.5200493339126069,0,3.066666664
1.7904993752276794,0,3.899999997
1.6010396157375175,0,3.066666664
1.838750507257217,0,4.433333333
1.4701257713088884,0,4.18333333
1.7629382115479055,0,3.266666664
1.8444165464873454,0,4.833333336
1.7956939830570005,0,3.433333336
1.6872509734081527,0,3.9666666709999996
1.7099650894002008,0,3.983333337
1.5353037604509534,0,4.18333333
1.7300130880208326,0,4.06666667
1.846545125501979,0,4.249999996
1.766037716937004,0,5.416666671
1.6531791689877093,0,4.6166666649999994
1.47572813700066,0,2.75
1.5261261075977017,0,3.900000005
2.261270830805754,0,4.883333338
1.771812061510743,0,4.25
1.6388467136866687,0,2.783333336
1.8514285506617947,0,3.6
1.5519926514533038,0,4.216666663
1.810126562496929,0,5.099999996
1.9854147435636134,0,4.18333333
1.6216216024330967,0,4.250000004
2.347617753602834,1,6.416666658
1.6760563186686772,0,2.716666666
1.6540084171628286,0,4.800000002
1.9173912863206053,0,3.4833333329999996
1.7240130181293887,0,5.31666667
1.677712188155761,0,4.333333332
1.8029801126533707,0,4.133333336
1.7224880202359671,0,4.08333333
1.9896640629172357,0,4.083333331
1.6968398326348544,0,3.216666664
1.5128592857747742,0,3.9000000000000004
1.7228915446272033,0,4.7499999950000005
1.5294847734288592,0,3.05
1.5991470974698245,0,0.8999999999999999
1.7054263334827064,0,3.4166666699999997
1.9705093648927257,0,4.816666668
1.631121265459387,0,3.999999996
1.7119564970606396,0,2.999999997
1.7492354495989357,0,4.016666667
1.4224750904981498,0,4.1499999999999995
1.833333306666667,0,3.16666667
1.7406593222351312,0,5.8666666659999995
1.9758064334521332,0,5.449999996
1.8767772297664476,0,3.91666667
2.047353740295001,0,4.65
2.0290349879690472,0,4.6833333360000005
1.838750507257217,0,4.266666668
2.0395421228800648,0,5.0499999959999995
1.6778209892598575,0,5.11666666
2.029452349182328,0,3.1166666640000003
2.013049763528803,1,7.216666668
1.799999980298182,0,3.416666664
1.7407686270804787,0,5.383333335
2.0283687692953074,0,4.700000006
1.579487159637081,0,3.249999999
1.65690374394706,0,3.249999999
1.5915119160086966,0,2.266666668
1.484426754233934,0,2.983333336
2.2310756731135792,0,5.716666672
1.7545152753822861,0,4.983333334
1.8434913305328098,0,4.26666667
1.6155938196451285,0,3.9166666649999997
1.8837920275147313,0,5.500000002
1.7539863102636457,0,4.950000006
1.8410041635592282,0,3.8
1.8577013083408866,0,2.0999999999999996
1.5678732836406402,0,3.099999996
1.7150811831047699,0,3.999999996
1.8087248063135672,0,4.933333328000001
1.7556650059772498,0,3.86666667
1.7199312478739153,0,4.666666667
1.4339268836140888,0,3.466666665
2.1043937678666698,0,5.250000002
2.0722798717112707,0,4.083333331
1.6470588018924193,0,3.2666666670000004
1.5323382897631248,0,3.516666669
1.7284189926172495,0,3.5333333369999997
1.669758790335983,0,5.500000005
1.8826405696918191,0,4.5999999979999995
2.0856980493846318,0,6.0333333300000005
1.8817317630194794,0,3.6
1.7797752617652924,0,4.23333333
1.8616520945292354,0,5.283333327999999
1.6476881710443751,0,4.816666666000001
1.7177913905187163,0,5.333333334
1.6960352193609427,0,3.43333333
1.758436926260297,0,4.21666667
1.8483590938959145,0,4.28333333
2.1212120995198744,0,4.149999997
1.6543080774637915,0,3.55
1.856842088741372,0,3.966666669
1.6850331934428449,0,4.466666666
1.5572715395543366,0,4.499999999
1.8337078419703052,0,4.35
2.3835996947228724,0,4.883333336
2.344497581205559,0,5.216666672000001
1.2631578820148477,0,0.833333334
1.6088218068654703,0,3.016666667
1.8230178826565964,0,3.78333333
2.0027247771951684,0,4.483333332
1.8098290338125413,0,3.6999999960000003
1.7389221372956165,0,4.699999997
1.6073478543927895,0,3.4499999999999997
1.7429577280059763,0,3.93333333
1.942342323509014,0,4.316666661999999
1.8911616969992469,0,4.35
1.6413373619918519,0,4.216666668
1.6573990812084123,0,4.083333336
1.6748768279492348,0,4.616666664
1.7531820511627605,0,3.283333336
1.7174720955793314,0,4.166666664
