model,fold_id,train_size,test_size,positive_train,positive_test,accuracy,precision,recall,auc,tpr_at_fpr1pct,threshold_at_fpr1pct,tn,fp,fn,tp,fpr,fnr
linear_svm,1,539980,135000,186370,47235,0.9625111111111111,0.9185257224515719,0.9797607706150101,0.9959503259106864,0.8931512649518366,0.6026149394840414,83660,4105,956,46279,0.04677263145900985,0.020239229384989944
linear_svm,2,540070,134910,188474,45131,0.9622711437254466,0.9138775763339053,0.9795262679754493,0.9959720121045406,0.8937315813963794,0.5952289858639612,85613,4166,924,44207,0.04640283362478976,0.020473732024550752
linear_svm,3,539981,134999,188252,45353,0.961577493166616,0.9128566729709727,0.9790973033757414,0.9956828076154018,0.8881882124666505,0.6027312690363744,85407,4239,948,44405,0.04728599156682953,0.020902696624258595
linear_svm,4,539890,135090,186133,47472,0.964431119994078,0.9233089271186777,0.9801988540613414,0.9963465550791563,0.90152089652848,0.571216499770764,83753,3865,940,46532,0.04411194046885343,0.019801145938658577
linear_svm,5,539999,134981,185191,48414,0.9615575525444322,0.9170445555062424,0.9816168876771182,0.9958972735803004,0.8949683975709506,0.6021512558257651,82268,4299,890,47524,0.049660956253537725,0.01838311232288181
