spare_cap_x_wl_max,item_vol_cv,long_item_share
500800.0,0.3443327005683016,0.38461538461538464
1816100.0,0.3649217603581676,0.4
1971552.9171611,0.34506709937436586,0.0
1830010.0,0.42880779692295,0.3
-224639.9999568,0.47964727137950564,0.26666666666666666
3091027.5,0.4481995446722497,0.125
1871653.3329734,0.5227707694336509,0.25
2820960.0,0.36244076966523087,0.3333333333333333
2548960.0,0.3620075761317157,0.5555555555555556
2564900.0,0.45700671222691835,0.0
1175373.3331072999,0.538046877120787,0.21428571428571427
1692800.0,0.4268018865401103,0.23076923076923078
728250.0,0.42445157097608527,0.14285714285714285
4050799.999221,0.6215912233190004,0.14285714285714285
1227199.9997639998,0.5356421801471449,0.15384615384615385
4077360.0,0.6248001165893751,0.25
4134611.25,0.5436256603067526,0.2
1756625.0,0.4607767454420119,0.18181818181818182
3549777.9165307903,0.9576064929068904,0.0
835466.666506,0.5256174790273398,0.13333333333333333
4066375.0,0.5756648402148565,0.0
82880.0,0.34874700194748365,0.3333333333333333
-335746.6666021,0.45894789978155376,0.26666666666666666
1139839.9997808,0.545793604992903,0.14285714285714285
2213400.0,0.4486090171832923,0.3333333333333333
1874253.3329729,0.5199945971720258,0.16666666666666666
2563426.6661737,0.6153297644165737,0.18181818181818182
2727040.0,0.41162669055931067,0.18181818181818182
2259053.3328989,0.5895230453561234,0.16666666666666666
1873440.0,0.40403710455149827,0.2727272727272727
2208125.0,0.4239191535546769,0.2
2078439.9996002999,0.5081848536123191,0.2727272727272727
1332223.7503341,0.4010322923767468,0.07142857142857142
3144960.0,0.45878610046130835,0.2222222222222222
3039360.0,0.32876200554875523,0.3333333333333333
1542493.3330367,0.5976112927179742,0.07692307692307693
2213119.9995744,0.6458426494815497,0.16666666666666666
2114146.6662601,0.5070475204750613,0.2727272727272727
1523946.6663736,0.5565370221293044,0.15384615384615385
2312613.3328886,0.5110851364831726,0.3
1768346.6663266,0.5144484656461377,0.16666666666666666
2477280.0,0.4544269599262274,0.3333333333333333
1686533.333009,0.5196360163977035,0.2727272727272727
1516493.3330416998,0.5013661502191549,0.16666666666666666
2777839.9994658,0.4505918890435567,0.5
2767613.3328011,0.607685001938613,0.3
2007199.9996139999,0.5786503266072824,0.16666666666666666
2293440.0,0.43044507859217807,0.3333333333333333
697280.0,0.359441372139336,0.2857142857142857
1814080.0,0.3693566288640846,0.36363636363636365
1892799.999636,0.5654876359684644,0.08333333333333333
2627213.3328281,0.5357449313991601,0.1
2494560.0,0.4218873985618018,0.18181818181818182
1961613.3329560999,0.5024553323359132,0.18181818181818182
-400399.999923,0.5146544003674877,0.23529411764705882
809466.666511,0.5442293571606669,0.2857142857142857
3846786.6659268998,0.5550303531104843,0.14285714285714285
2566698.75,0.49845996095809714,0.1
2990080.0,0.3233783166088284,0.2222222222222222
3610282.5,0.5857584738877153,0.14285714285714285
753653.3331884,0.5470255145031291,0.21428571428571427
1426533.3330589999,0.5775254221840582,0.14285714285714285
284093.3332787,0.4903886529351702,0.26666666666666666
583613.3332210999,0.5201864724219634,0.13333333333333333
2779746.6661321,0.5404754020360314,0.2
2284320.0,0.2946396118794634,0.5555555555555556
1569879.9996981,0.49978036684876626,0.15384615384615385
1525351.6670492,0.380700984902178,0.07142857142857142
1506613.3330436,0.5594268465933258,0.16666666666666666
2158375.0,0.4605733015867629,0.2
2160946.6662511,0.5582080616148496,0.16666666666666666
2179493.3329141997,0.604945036716334,0.08333333333333333
1216973.3330993,0.459713272646642,0.3333333333333333
3010453.3327544,0.5770221437915936,0.3333333333333333
1910328.75,0.4456415338501363,0.3
1490128.7503737002,0.47269995075773374,0.07142857142857142
1488066.6663805,0.5186204390658256,0.25
1318026.6664131999,0.4923591524663357,0.15384615384615385
1588426.6663612,0.5454079671472537,0.07692307692307693
2072719.9996014,0.530399680467555,0.18181818181818182
1722413.3330021,0.5682812072676022,0.16666666666666666
1327200.0,0.38059234984984014,0.21428571428571427
2803319.9994608997,0.6072837212928722,0.3
2532250.0,0.4412622217425055,0.1111111111111111
2046560.0,0.37599453501381136,0.36363636363636365
3586375.0,0.5138407331637473,0.16666666666666666
3591840.0,0.530522186468087,0.4
-693600.0,0.3777331683691099,0.23529411764705882
4355680.0,0.3572076437506281,0.5
-1065999.999795,0.49676850967360786,0.2777777777777778
1208653.3331009,0.49390324959672954,0.23076923076923078
2674200.0,0.4822802594940635,0.25
2152920.0,0.4588432591280707,0.3
-1676306.6663443,0.49224788996910385,0.2
3104268.75,0.546671475050391,0.0
1152666.6664449999,0.49159732573631765,0.23076923076923078
4304160.0,0.37460490898593607,0.3333333333333333
-1062013.3331291,0.4544530395926868,0.2222222222222222
623826.6665466999,0.42742016088953455,0.23076923076923078
1379733.333068,0.5384206932855418,0.23076923076923078
1344026.6664082,0.5396671382104968,0.23076923076923078
789533.3331815,0.5755740372694366,0.13333333333333333
1758753.3337744002,0.42089571074771387,0.07692307692307693
2570750.0,0.3242148983153251,0.3333333333333333
1633875.0,0.3699660558750044,0.18181818181818182
2573653.3328384,0.4926215319131214,0.3333333333333333
1978597.5004962,0.43924519666560863,0.07692307692307693
1018506.6664708,0.45642045549051474,0.3076923076923077
1037053.3331339,0.49891718900293186,0.23076923076923078
1608125.0,0.37430314089791195,0.18181818181818182
3165920.0,0.5148320877400958,0.2
2132625.0,0.4645540953497008,0.2
2096986.6662633999,0.5545999645999398,0.18181818181818182
2537946.6661786,0.49196036878713484,0.3333333333333333
1462615.0003668,0.46358988678711605,0.15384615384615385
2177239.9995812997,0.6073891142639415,0.2727272727272727
1432160.0,0.36024831103936866,0.4166666666666667
3131040.0,0.4662322512235798,0.5
2713875.0,0.4357397914717749,0.1111111111111111
3051000.0,0.47789094451333886,0.5
-1213.3333331,0.4683162610361393,0.1875
3511800.0,0.544712246195978,0.4
1684626.6663427,0.44105191965691604,0.18181818181818182
2176510.4172125002,0.3065251416662735,0.1
1186015.4169641,0.3505222881092791,0.16666666666666666
3092960.0,0.5287609080506456,0.1
1228814.5836415,0.3421740880718278,0.25
1739214.5837695,0.3552960971813655,0.18181818181818182
2059625.0,0.318207851678911,0.2
1915329.167147,0.42841724376992746,0.16666666666666666
2667500.0,0.3878541539782994,0.2222222222222222
1707679.9996715998,0.539185622969106,0.3333333333333333
1336573.3330762999,0.5354611605775542,0.07692307692307693
2200560.0,0.37288373679358033,0.4444444444444444
3012250.0,0.4672744959727573,0.0
1199680.0,0.35228766525164923,0.4166666666666667
1659750.0,0.3997633040660059,0.08333333333333333
2529720.0,0.4725428269285791,0.5
751746.6665221,0.4779940960584487,0.14285714285714285
2990520.0,0.5160510556953758,0.42857142857142855
1505414.1670442,0.4541074087104818,0.23076923076923078
2913906.6661063,0.5848286283055544,0.1
831680.0,0.4334224876151614,0.1875
2085546.6662656,0.44863423393544766,0.3
3509133.3326585,0.4861982841850868,0.42857142857142855
949822.5002382001,0.43020814929161466,0.0625
2047413.3329395999,0.45855791334095747,0.3
3367211.24987811,0.3558631963969144,0.0
2132693.3329232,0.5540635664034756,0.18181818181818182
1942710.0004872002,0.4217171297710187,0.16666666666666666
3148800.0,0.4366667403627015,0.3
2276906.6662288,0.5111744038339666,0.3
2359413.3328796,0.5750739905729418,0.18181818181818182
3163360.0,0.388699103727993,0.5
1290466.6664185,0.5153113192550783,0.4166666666666667
3903380.0,0.4841335706443043,0.0
2995980.0,0.3960501525059325,0.0
1076746.6664596,0.48924586664681735,0.4166666666666667
2496780.0,0.39266165643315754,0.1
1742346.6663316,0.5182111287941765,0.36363636363636365
470657.9167847,0.38776024646626644,0.13333333333333333
4457613.3324761,0.6416401126248825,0.5
680159.9998691999,0.5198514629524266,0.2857142857142857
4118400.0,0.5312416372389703,0.0
-743426.6665237,0.47968833724204507,0.23529411764705882
1017813.3331376,0.5439885706774101,0.14285714285714285
-309053.3332739,0.4612694099227968,0.1875
779680.0,0.35221507475768216,0.13333333333333333
3903119.9992493996,0.7043415559525313,0.25
2093760.0,0.3895059749187571,0.16666666666666666
4505760.0,0.5397240165577031,0.5
2128960.0,0.3674128923119012,0.16666666666666666
-337306.6666018,0.4877176247369089,0.25
2092772.9171915,0.41298258931979714,0.2
2342253.3328829,0.5529459678800598,0.2727272727272727
-505120.0,0.36626456443536687,0.3125
1973920.0,0.3526092144254799,0.25
2881320.0,0.3998138231469141,0.3333333333333333
4875360.0,0.13804288592409794,0.5
1182426.6669632,0.42990286882921275,0.14285714285714285
4286533.332509,0.5499786360882739,0.5
2263733.332898,0.5920165464402519,0.18181818181818182
2723500.0,0.3534225362959842,0.5714285714285714
2906800.0,0.3736291590274611,0.2857142857142857
3768439.9992752997,0.49076328999301655,0.42857142857142855
2114720.0,0.4255084052006303,0.15384615384615385
3213946.6660486,0.5746143494923923,0.2222222222222222
3706170.0,0.4521629905805283,0.4
800640.0,0.3837921196930434,0.125
4637533.332441499,0.6903475689374736,0.3333333333333333
3529413.3326546,0.49347234466640233,0.42857142857142855
3512340.0,0.38407602422096493,0.3333333333333333
-63932.9166827,0.3708951665424318,0.23529411764705882
1005160.0,0.405253595653054,0.2857142857142857
3731173.3326157997,0.555889600693968,0.14285714285714285
195520.0,0.35955503608521094,0.17647058823529413
-188933.333297,0.4786564006966932,0.1875
3941880.0,0.5134800917592444,0.16666666666666666
3553920.0,0.452089956848184,0.2222222222222222
1654813.3330150999,0.5442139394999032,0.15384615384615385
1916720.0,0.4161258078061913,0.3
4242940.0,0.20283698087324784,0.0
-535773.3332303,0.4785272009611544,0.23529411764705882
4731350.0,0.6746361928292789,0.0
115439.99997779999,0.48605448001613955,0.2857142857142857
3958826.6679037996,0.036942428842097856,1.0
916640.0,0.3662185203897091,0.23076923076923078
3196440.0,0.35005235373076415,0.14285714285714285
1785030.0,0.46792653187212274,0.09090909090909091
-368853.3332624,0.5085106742535345,0.1875
4429000.0,0.35643450839446533,0.25
2389226.6662072,0.515990679709724,0.18181818181818182
2273439.9995628,0.4686361512831523,0.4444444444444444
-923346.6664891,0.5033164099613651,0.16666666666666666
4450320.0,0.32821625179976144,0.25
1346410.0,0.4062979694822958,0.16666666666666666
3579200.0,0.4176853491885745,0.25
2227800.0,0.4264822386933858,0.1
3564253.3326478996,0.5223152638699531,0.25
3769133.3326085,0.6654038823388677,0.1111111111111111
837893.3331722,0.5679077969725258,0.06666666666666667
730240.0,0.35572306090069566,0.2857142857142857
1880450.0,0.4232422499155979,0.07692307692307693
3702530.0,0.5501067685319475,0.14285714285714285
1581920.0,0.4056834358194129,0.23076923076923078
2055559.9996047,0.4550774840061665,0.3
2787850.0,0.485022767040975,0.1
84933.333317,0.5473653074620007,0.11764705882352941
2276960.0,0.4186255898273347,0.18181818181818182
2080750.0,0.47696838595982427,0.1
2805737.9173703003,0.4022834125592847,0.0
1088879.9997906,0.5561998936556463,0.2857142857142857
2850119.9994519,0.6588094090722016,0.18181818181818182
3207360.0,0.3957438591064957,0.3333333333333333
1847040.0,0.36624565399229003,0.36363636363636365
4009600.0012529995,0.5650493446191667,0.3333333333333333
-79200.0,0.38836490142982705,0.1875
-387399.99992549996,0.47421807623990986,0.25
3936625.0,0.5418831572507764,0.2
3640650.0,0.5715179197860975,0.0
62226.6666547,0.5138897513698145,0.125
4325120.0,0.4737070712839908,0.2857142857142857
-946053.3331514,0.4659266950236821,0.17647058823529413
822466.6665085,0.49192480308436276,0.3076923076923077
3064125.0,0.44142371126504,0.125
530053.3332314,0.5181691899646526,0.26666666666666666
1880372.0838049,0.33976855464447525,0.2
2619239.9994963,0.6115270171397998,0.2727272727272727
2079520.0,0.371768943678811,0.36363636363636365
2506500.0,0.4465815908112781,0.1111111111111111
2225157.9172247,0.4045978643210699,0.0
3196320.0,0.3856923701992295,0.5
1634000.0,0.40569097415897404,0.08333333333333333
3616560.0,0.5274800256306209,0.4
465760.0,0.35784772345725807,0.2
1243680.0,0.37449507810023547,0.3076923076923077
2867106.6661153,0.5151035906074887,0.2222222222222222
1589625.0,0.44606590354149644,0.25
953550.0,0.4528952533779274,0.2
5223573.3323288,0.30211164487379005,0.6666666666666666
3931893.3325771997,0.3601795061275667,0.6
873794.1668858001,0.36746434518194976,0.125
3814200.0,0.3067419326916921,0.5
365559.9999297,0.4788065090977583,0.21428571428571427
1195653.3331034,0.541377035172532,0.21428571428571427
-1292893.3330847,0.4674954261420719,0.2222222222222222
2276906.6662288,0.5767237827250298,0.09090909090909091
105600.0,0.36881923895547714,0.16666666666666666
-1039306.6664667999,0.4864597089699817,0.21052631578947367
815186.6665099,0.52713645551389,0.07142857142857142
1748066.6663305,0.4991479878280596,0.09090909090909091
2768960.0,0.42418404491004497,0.25
-1699013.3330066,0.4605968062445603,0.21052631578947367
3238890.4165426902,0.6814752222943419,0.0
-13173.3333308,0.43277427360351184,0.21428571428571427
1410413.3330621,0.4598001093011789,0.2727272727272727
3104966.6667934,0.1010141431245189,0.0
5150340.0,0.22887106502897778,0.0
4167200.0,0.37450920308717855,0.2857142857142857
866745.0,0.41518998345457914,0.23076923076923078
4525750.0,0.5062787841936874,0.0
3050400.0,0.32984559765966587,0.2
508800.0,0.36842787724085396,0.2
3696288.75,0.49753490504439957,0.4
1858080.0,0.38722971404946505,0.25
2721750.0,0.4599767846581347,0.1111111111111111
1804000.0,0.3515006704004599,0.36363636363636365
1692120.0,0.4366324203678075,0.36363636363636365
664386.6665389,0.485990675037708,0.13333333333333333
3695640.0,0.3711933283262498,0.0
-627293.3332127,0.48394786610012963,0.17647058823529413
3506880.0010959,0.5205010153160518,0.5
125666.6666425,0.4921439730293205,0.13333333333333333
1058546.6664631,0.4574439608219632,0.16666666666666666
3009630.0,0.47477459755928764,0.3333333333333333
2482133.332856,0.4925688841867806,0.2222222222222222
1985509.1671646002,0.4073388334806276,0.25
2726880.0,0.41158425483635935,0.125
3209786.6660494,0.5422797174480046,0.125
4633373.332442299,0.6176496548489561,0.2
3171653.3327234,0.5513390385490085,0.125
1454880.0,0.38018521770445807,0.2
422413.3332521,0.5193101886033837,0.25
3570710.0,0.4389854542192105,0.1111111111111111
2832513.75,0.4345133682959516,0.25
2974880.0,0.4144011762785804,0.3333333333333333
1788930.0,0.39618223056576124,0.18181818181818182
687200.0,0.34410091390309516,0.2857142857142857
1011200.0,0.3716373419917777,0.3076923076923077
3307713.75,0.4632522627324054,0.14285714285714285
2360480.0,0.3906541839032528,0.4
2264130.0,0.4113247780486204,0.1
3114250.0,0.4922565666716168,0.2857142857142857
1301600.0,0.3537509698377219,0.23076923076923078
4171488.75,0.5871239433526598,0.25
4983679.9990416,0.5120740697465193,0.25
582573.3332212999,0.5065166822425567,0.21428571428571427
2762346.6675298996,0.4342392150711516,0.2857142857142857
1335533.3330764999,0.5130486080482746,0.16666666666666666
