spare_cap_x_h_to_H_max,wl_total_x_h_to_H_max,dim_s_avg_to_vmin
5455.299993582001,280.2638885686111,0.3233333333333333
4700.0,244.270833325,0.36
3402.9,339.9999999,0.32363636363636367
5816.266659824,246.14583304375003,0.376
5318.733327076,239.1805552836111,0.34909090909090906
3226.883329537,320.52083295625005,0.33090909090909093
4574.133327952,280.49999967,0.36
5086.2,278.12499999,0.304
5190.0,272.87499999,0.32
4855.199994288,283.21527743513894,0.36363636363636365
8099.4,170.625,0.32
3154.9166629550004,344.60416626125004,0.33
7899.299999999999,171.24999999000002,0.31428571428571433
4981.5,302.4999999,0.32
6816.149991981,217.9305553086111,0.308
5136.266660624,241.06944415138892,0.36444444444444446
2937.316663211,350.62499958750004,0.3692307692307692
7057.83332503,176.96527756013893,0.2914285714285714
2707.5,337.25000009999997,0.3333333333333333
2189.1,369.75,0.32
1701.983331331,396.31249953375004,0.33714285714285713
3240.6,311.1249999,0.332
7955.200000000001,44.33333334,0.34
4277.7,305.625,0.33454545454545453
3987.2999999999997,314.75000009999997,0.3054545454545455
3451.283329273,306.1180552898611,0.3466666666666667
4774.8,307.3749999,0.32363636363636367
10357.5,33.125,0.36
4228.466661692,288.40972197736113,0.3709090909090909
3904.049995407,326.0694439663889,0.37333333333333335
4801.5,278.12499999,0.36000000000000004
4274.7,270.75,0.332
5157.9,276.24999999,0.35555555555555557
4414.049994807,314.7361106463889,0.3323076923076923
3834.0666621560003,299.5069439976389,0.3233333333333333
4867.5,285.375,0.32
4611.599999999999,328.7499999,0.32666666666666666
-198.0,457.875,0.3425
7313.683324729001,224.89583306875002,0.3333333333333333
6617.816658881001,214.62499974750003,0.36
-498.38333274700005,469.50694379763894,0.35058823529411764
6451.2,229.37499999000002,0.315
9198.0,59.166666675,0.4
5428.9499936130005,250.27777747388893,0.37777777777777777
3966.2999999999997,299.49999999,0.31636363636363635
10281.599987904001,84.9999999,0.3466666666666667
2892.5499965970002,363.61111058888895,0.37142857142857144
4580.933327944001,291.83333299000003,0.33454545454545453
5140.8,268.37499999,0.3333333333333333
11519.199986448,48.16666661,0.28
4730.816661101,257.59722192861113,0.28800000000000003
9438.75,63.541666675,0.3866666666666667
3756.2999999999997,303.2499999,0.316
6065.599992864,231.50694416263892,0.364
6095.916659495,221.4722219711111,0.376
2932.783329883,348.14583292375005,0.3466666666666667
5532.933326824001,252.75694413763892,0.312
10592.133320872,65.63888882111112,0.3333333333333333
6371.7,246.50000000999998,0.365
1892.3999999999999,427.25000009999997,0.328
1569.383331487,367.86111058388894,0.31142857142857144
6428.266659104001,228.31944416638893,0.3333333333333333
4095.0166618490002,275.54166634250004,0.372
9954.0,110.75000001,0.41333333333333333
2441.7,376.5,0.37538461538461537
9185.383322527001,117.4652776301389,0.33
5334.599999999999,252.0,0.3657142857142857
5171.966660582,226.0763886323611,0.32
4143.183328459,296.43749965125,0.34545454545454546
4077.449995203,316.5069439776389,0.3353846153846154
4178.8833284170005,281.44444410388894,0.308
6150.0333260980005,211.43749975125002,0.3733333333333333
3587.8499957790004,347.20138857486114,0.3230769230769231
6028.2,251.00000000999998,0.325
5148.0,280.37499999,0.308
7877.099999999999,177.75,0.3666666666666667
7161.533324908,173.89583312875,0.37714285714285717
151.79999999999998,449.625,0.31058823529411766
4709.7,305.1249999,0.33454545454545453
6970.666675380001,157.88888907736114,0.3266666666666667
2245.7999999999997,390.50000009999997,0.32285714285714284
7647.449991003001,190.18749977625,0.325
4038.916661915,302.10416631125,0.35000000000000003
6484.366659038001,201.75694419763892,0.36
3622.7999999999997,339.375,0.3233333333333333
2972.7,349.62500009999997,0.356
2941.283329873,318.2777773088889,0.32363636363636367
5078.7,295.37499999,0.36
3869.7,308.75000009999997,0.33454545454545453
4492.533328048,271.64583301375,0.3381818181818182
5269.716660467,253.93749970125,0.364
2030.6999999999998,376.7499999,0.3333333333333333
5490.0,265.875,0.384
4008.0,305.8749999,0.33454545454545453
3885.8999999999996,340.3749999,0.3418181818181818
2902.466663252,358.1805552286111,0.33666666666666667
4660.5,255.72916675,0.36363636363636365
3030.2999999999997,317.00000009999997,0.31272727272727274
4489.133328052,298.56249964875,0.30153846153846153
-2257.5,496.62500009999997,0.35294117647058826
5380.2,269.12499999,0.324
1021.5,418.7499999,0.33999999999999997
2919.9,323.00000009999997,0.32
5013.9,263.87499999,0.3422222222222222
9165.549989217001,103.06249987875,0.36
10403.149987761,66.22916658875,0.32
9172.349989209,114.39583319875001,0.304
1216.066665236,380.02083288625005,0.36615384615384616
5820.233326486001,213.7986108501389,0.315
1753.5,374.37500009999997,0.34153846153846157
878.6999999999999,408.75,0.3323076923076923
1930.1999999999998,350.1249999,0.34545454545454546
3948.8166620210004,313.083332965,0.3709090909090909
3807.8999999999996,306.50000009999997,0.33090909090909093
5232.599993844,252.63888860111112,0.38222222222222224
4945.299994182001,291.5972219736111,0.36727272727272725
2964.2999999999997,309.75,0.34545454545454546
4971.599999999999,298.37499999,0.368
3392.0666626760003,327.4861106313889,0.35000000000000003
5410.533326968,232.45138862486112,0.4
4749.9,279.375,0.35555555555555557
4479.783328063,294.66666632000005,0.34181818181818185
4584.33332794,264.916666355,0.38666666666666666
4195.2,287.87499999,0.372
2298.9,366.50000009999997,0.37000000000000005
5774.616659873001,242.36805527986112,0.365
5819.383326487,229.38194416513892,0.36
2316.816663941,361.01388855861114,0.3353846153846154
3841.716662147,285.22222198111115,0.328
5861.7,273.12500000999995,0.33599999999999997
8293.066677033,114.00000014250001,0.42000000000000004
1339.316665091,399.49999953,0.35733333333333334
-1539.6333315220002,503.97916607375004,0.35555555555555557
3752.4666622520003,315.4444439788889,0.37454545454545457
6628.800008286001,181.66666689375,0.33
1146.8999999999999,398.4999999,0.36615384615384616
7299.516658079,166.5763887023611,0.368
2615.7,364.25000009999997,0.31714285714285717
680.1,405.75,0.3353846153846154
-934.5,486.0,0.34
3213.2833295530004,346.72916625875,0.3333333333333333
5375.099999999999,240.0,0.3288888888888889
3144.0,320.37500009999997,0.352
4625.699994558,278.8472219036111,0.328
8070.749990505001,162.916666475,0.35333333333333333
6000.716659607,243.07638861236111,0.35111111111111115
3526.2,348.6249999,0.34
6813.600008517001,179.4444446776389,0.325
939.0,401.00000009999997,0.3692307692307692
4191.0,282.62499999,0.316
4202.683328389,311.90277731638895,0.32
4223.099999999999,272.00000000999995,0.328
-388.8,428.37500009999997,0.3253333333333333
7077.099991674,193.9652775401389,0.365
3059.4333297340004,340.7083329325,0.38000000000000006
4995.449994123001,269.7569441176389,0.35555555555555557
4779.3,283.875,0.3466666666666667
5590.166660090001,245.43749971125,0.39111111111111113
1921.2833310730002,385.68749954625,0.3485714285714286
2997.6666631400003,336.5763885873611,0.3569230769230769
1747.8,383.75000009999997,0.3485714285714286
6232.00000779,211.33333359750003,0.39428571428571424
2005.9999976400002,373.5277772438889,0.3538461538461538
10193.4,111.50000001,0.37
9466.449988863,120.18055542361112,0.344
4215.9,303.375,0.33090909090909093
11549.516653079001,38.13194439013889,0.33999999999999997
1365.66666506,384.5069438976389,0.328
8132.75,118.958333325,0.368
155.4,421.125,0.33866666666666667
-581.1,449.25,0.336
1863.199997808,391.4722218561111,0.3457142857142857
5533.5,233.00000000999998,0.3111111111111111
3063.6833297290004,353.34027726763895,0.3466666666666667
4190.216661737,310.84027731763894,0.36363636363636365
4545.066672348001,254.00000031750002,0.33454545454545453
3692.683328989,303.87499964250003,0.34
3512.7,336.75,0.3781818181818182
5005.083327445001,248.97916637375002,0.32
3397.4499960030003,318.63194397513894,0.3418181818181818
2839.849996659,353.34027726763895,0.3457142857142857
4914.0,221.354166675,0.37777777777777777
5382.199993668,246.0277774788889,0.36444444444444446
2521.3833303670003,352.51388856861115,0.36615384615384616
3617.5999957440004,320.0486106401389,0.37333333333333335
3455.816662601,320.7569439726389,0.34545454545454546
2491.066663736,362.54861059013894,0.3569230769230769
3780.2333288860004,283.0972218986111,0.33999999999999997
2890.5666632660004,308.7152773201389,0.32
5716.8,280.25000000999995,0.3466666666666667
2919.0,339.50000009999997,0.34909090909090906
2478.8833304170003,326.65972193236115,0.3566666666666667
4807.8,244.62500000999998,0.33
4523.983328011001,276.13194411013893,0.36
3280.9999961400003,321.8194439713889,0.37666666666666665
5733.599999999999,232.37499999,0.31555555555555553
1307.3999999999999,389.1249999,0.33999999999999997
3401.4,330.0,0.36363636363636365
3093.9999963600003,343.3055552461111,0.3566666666666667
4294.4833282810005,305.1736106576389,0.36
4417.449994803001,287.8194440113889,0.37454545454545457
3206.483329561,335.39583293875,0.3563636363636364
-693.0,469.62500009999997,0.3223529411764706
1401.0,410.4999999,0.33714285714285713
6288.016659269,204.1180553248611,0.3657142857142857
5876.616659753,232.0972219586111,0.36
5294.933327104,259.4861107963889,0.3422222222222222
8265.966656942,158.31249981375,0.34285714285714286
1304.3999999999999,419.75000009999997,0.3514285714285714
2331.83333059,366.20833290250005,0.3485714285714286
464.38333278700003,433.14583282375,0.3466666666666667
953.9833322110001,402.45138850986115,0.35733333333333334
4543.8166613210005,290.5347219748611,0.348
4283.099999999999,310.62500009999997,0.3422222222222222
2566.149996981,346.37499959250005,0.3261538461538462
3251.5333295080004,335.39583293875,0.31428571428571433
2607.6,368.75000009999997,0.36333333333333334
5180.099999999999,269.75000000999995,0.32
3532.3166625110002,328.07638859736113,0.35000000000000003
3562.633329142,318.0416662925,0.36000000000000004
1989.2833309930002,357.35416624625003,0.3433333333333333
4631.466672456,247.66666697625,0.38222222222222224
4631.099999999999,268.875,0.328
3176.4499962630002,351.56944393638895,0.34285714285714286
2575.5,379.3749999,0.35333333333333333
2154.466664132,364.31944392138894,0.36
2596.466663612,336.3402772876389,0.3353846153846154
3388.099996014,315.6805552786111,0.3418181818181818
2815.4833300210003,324.88888860111115,0.35333333333333333
2350.249997235,384.0347218648611,0.33428571428571424
4582.3499946090005,278.2569441076389,0.364
5739.766659914,238.82638861736112,0.3733333333333333
