model,fold_id,train_size,test_size,positive_train,positive_test,accuracy,precision,recall,auc,tpr_at_fpr1pct,threshold_at_fpr1pct,tn,fp,fn,tp,fpr,fnr
xgboost,1,539980,135000,186370,47235,0.9957185185185186,0.9929007585201463,0.994876680427649,0.9999331053760749,0.9990049751243781,0.1789368987083435,87429,336,242,46993,0.0038284054007861903,0.005123319572351011
xgboost,2,540070,134910,188474,45131,0.9960195686012897,0.993078283945157,0.9950366710243513,0.9999413454369285,0.99931311072212,0.17124362289905548,89466,313,224,44907,0.00348633867608238,0.004963328975648667
xgboost,3,539981,134999,188252,45353,0.9955629300957785,0.9922999075988912,0.9945097347474258,0.9999239550738037,0.9987211430335369,0.1933443546295166,89296,350,249,45104,0.003904245588202485,0.005490265252574251
xgboost,4,539890,135090,186133,47472,0.9962025316455696,0.9938166445832545,0.99538675429727,0.9999444900933175,0.9991784630940344,0.19399619102478027,87324,294,219,47253,0.0033554749024173117,0.004613245702730031
xgboost,5,539999,134981,185191,48414,0.996088338358732,0.9934259335586514,0.9956830668814806,0.9999409794155736,0.999524930805139,0.18590165674686432,86248,319,209,48205,0.003685006988806358,0.004316933118519437
