model,accuracy_mean,accuracy_std,auc_mean,auc_std,tpr_at_fpr1pct_mean,tpr_at_fpr1pct_std,precision_mean,recall_mean,fpr_mean,fnr_mean
xgboost,0.9959183774439776,0.0002674679329247495,0.9999367750791397,8.305198918887075e-06,0.9991485245558417,0.0003053391522514394,0.99310430564122,0.9950985814756355,0.003651894311258945,0.0049014185243646795
