sku_counts_x_hH,flat_item_mean,near_limit_share
3.25,0.44943001787179654,0.0
1.3500000010000002,0.3997826320852637,0.0
3.4333333280000002,0.4414483452023722,0.0
2.716666667,0.36549811263007553,0.0
1.733333336,0.3063716080457033,0.0
3.03333333,0.3528127945533465,0.0
2.33333333,0.2940097259062776,0.0
2.116666662,0.38748646086307553,0.0
2.399999998,0.3274963210190483,0.0
1.8166666679999999,0.46034186016155815,0.0
2.11666667,0.46038610551795134,0.0
1.65,0.3533523131960632,0.0
2.566666668,0.40989314725792075,0.0
1.05,0.39261538461538464,0.0
3.1666666649999997,0.3854972899724421,0.0
2.716666667,0.3213209365298225,0.0
1.866666663,0.3920442823460065,0.0
2.583333336,0.3061708156202124,0.0
3.03333333,0.3536546012141187,0.0
0.75,0.3725961538461539,0.0
1.183333335,0.3581730769230769,0.0
3.266666672,0.33822393399632644,0.0
0.916666668,0.34615384615384615,0.0
3.050000002,0.3555083207022863,0.0
2.7833333359999997,0.36015656559287124,0.0
3.78333333,0.3389905074172315,0.0
2.166666667,0.44778408664057756,0.0
3.549999996,0.4152413242819353,0.0
3.8166666670000002,0.4147680966881492,0.0
2.833333328,0.47434859185348177,0.0
2.3833333370000003,0.4554646413799558,0.0
2.216666664,0.41493730461383976,0.0
3.850000001,0.4239274667600172,0.0
0.75,0.4836842105263158,0.0
2.983333332,0.41956090269079255,0.0
2.316666671,0.46309198080588454,0.0
0.75,0.25854700854700857,0.0
0.44999999999999996,0.5435897435897435,0.0
1.283333331,0.3540648894528205,0.0
2.9333333379999997,0.4051601574226008,0.0
0.683333332,0.40367816091954023,0.0
2.03333333,0.3254095251810769,0.0
3.133333335,0.3761618338526722,0.0
1.083333335,0.4206217529746942,0.0
2.466666672,0.3272643479073077,0.0
1.866666663,0.3403811769329011,0.0
2.350000004,0.4256459709334041,0.0
2.516666669,0.3044851948876717,0.0
3.100000005,0.3452501473622164,0.0
1.300000002,0.30198202180960804,0.0
3.5333333290000004,0.3442252431476569,0.0
0.916666668,0.3376547987616099,0.0
3.11666667,0.3534552755673445,0.0
2.666666664,0.30592165856174475,0.0
1.783333332,0.3923764917572967,0.0
1.999999998,0.3212465615482857,0.0
2.450000004,0.359269106218503,0.0
1.733333336,0.3106211317418214,0.0
1.716666664,0.4118569652846403,0.0
1.05,0.5030029746941512,0.0
1.716666664,0.5287837757966435,0.0
2.88333333,0.3839392336114962,0.0
3.15,0.38533365651077767,0.0
1.61666667,0.4572784525416104,0.0
1.833333336,0.35984372381431207,0.0
1.7166666689999999,0.3501701276940741,0.0
2.499999997,0.4176368294015353,0.0
3.099999994,0.3898390504220336,0.0
2.633333339,0.39359896016531215,0.0
1.583333332,0.3755356843592138,0.0
1.96666667,0.34015311492466666,0.0
2.25,0.43440051234168886,0.0
1.366666665,0.3625413666792977,0.0
2.849999997,0.4005959004544977,0.0
0.833333332,0.4632771912183677,0.0
0.816666668,0.36062527630415564,0.0
2.7833333359999997,0.3625848648477959,0.0
1.6666666659999998,0.30375146009820936,0.0
2.3666666640000003,0.37718234232242853,0.0
2.083333329,0.2973622467430517,0.0
1.916666667,0.32171320856665686,0.0
2.5333333319999998,0.35891912095472467,0.0
1.249999998,0.35259633804892426,0.0
3.199999995,0.3391246866842041,0.0
0.983333335,0.3418656056587091,0.0
3.466666672,0.34332001876644136,0.0
3.03333333,0.35507920719127617,0.0
1.416666666,0.3127100367812442,0.0
2.6166666629999997,0.36739908522070325,0.0
1.833333336,0.30328252758593316,0.0
2.16666667,0.31454188770999114,0.0
1.4999999979999998,0.33793971832764935,0.0
2.950000004,0.3454907357330758,0.0
3.21666666,0.3495413533508708,0.0
