n_fragile_items,flat_item_share,vol_top1_share
0,0.0,0.178468963668052
0,0.0,0.17255938926088626
0,0.0,0.2085670416444709
0,0.0,0.14034479170279926
0,0.0,0.2808438818565401
0,0.0,0.10922736353328653
0,0.0,0.3020417742314011
0,0.0,0.1523181838985766
0,0.0,0.14635326194507356
0,0.0,0.2650855008844919
0,0.0,0.16180867874073174
0,0.0,0.20635487325955015
0,0.0,0.18616619584370542
0,0.0,0.24168482207697894
0,0.0,0.12186012890789712
0,0.0,0.1669928245270711
0,0.0,0.10399424253328536
0,0.0,0.15560607700912996
0,0.0,0.2364085011541829
0,0.0,0.13965991902834007
0,0.0,0.18109107371915792
0,0.0,0.12859741731532015
0,0.0,0.161492078948354
0,0.0,0.23497442455242967
0,0.0,0.286248393503914
0,0.0,0.19302991307088269
0,0.0,0.13719376391982183
0,0.0,0.14361843858246737
0,0.0,0.20241280570811623
0,0.0,0.24966880668500968
0,0.0,0.21706519003272087
0,0.0,0.18730976352142356
0,0.0,0.20513883133029423
0,0.0,0.24451123223473079
0,0.0,0.20677432059866088
0,0.0,0.284894763362921
0,0.0,0.16099163679808842
0,0.0,0.2537370110815756
0,0.0,0.22405793821432612
0,0.0,0.2210890683738415
0,0.0,0.13712544438801422
0,0.0,0.14408356846971243
0,0.0,0.13831152168334615
0,0.0,0.22725853780358368
0,0.0,0.15690269994905756
0,0.0,0.21489343040084202
0,0.0,0.19297258181233418
0,0.0,0.1811190370040125
0,0.0,0.19051826978306013
0,0.0,0.16030931667781992
0,0.0,0.15260865418243094
0,0.0,0.18814675446848542
0,0.0,0.18870322129741407
0,0.0,0.15054996825136724
0,0.0,0.24251069900142652
0,0.0,0.13081333616479082
0,0.0,0.2923395115742582
0,0.0,0.13033096569442346
0,0.0,0.15702181949033334
0,0.0,0.18038331454340473
0,0.0,0.21784574760699746
0,0.0,0.21543512032124748
0,0.0,0.2245088868101029
0,0.0,0.20999212529530142
0,0.0,0.1766805472932778
0,0.0,0.20628617901736593
0,0.0,0.46972105795635205
0,0.0,0.17906976744186046
0,0.0,0.21192549449282047
0,0.0,0.18624864193698587
0,0.0,0.18670496512105048
0,0.0,0.15092226383395752
0,0.0,0.1924156177343061
0,0.0,0.196071298654056
0,0.0,0.13131257865076326
0,0.0,0.18006761722769365
0,0.0,0.18670504492590143
0,0.0,0.23605356970806435
0,0.0,0.17967434025828186
0,0.0,0.15148992841684703
0,0.0,0.22208121827411167
0,0.0,0.13317273541492944
0,0.0,0.27395728502739575
0,0.0,0.15627325494865307
0,0.0,0.2086079431486045
0,0.0,0.13398794357094027
0,0.0,0.14043772798332466
0,0.0,0.19551122194513715
0,0.0,0.2091477906581947
0,0.0,0.36300385691597975
0,0.0,0.19830028328611898
0,0.0,0.16519823788546256
0,0.0,0.1350327247674819
0,0.0,0.22122562003371057
0,0.0,0.20610588689939457
0,0.0,0.12868184666805932
0,0.0,0.1708271022661912
0,0.0,0.17095508068033144
0,0.0,0.22446301540161614
0,0.0,0.20053475935828877
0,0.0,0.16317095556990854
0,0.0,0.14898763043328037
0,0.0,0.17593890473198318
0,0.0,0.14804641900707272
0,0.0,0.2500420946287254
0,0.0,0.21461107217939734
0,0.0,0.23206617832786058
0,0.0,0.20516724556311558
0,0.0,0.18662627136983337
0,0.0,0.19604455558081382
0,0.0,0.14073770011141734
0,0.0,0.2146674844475598
0,0.0,0.16911324835488473
0,0.0,0.1780121971320257
0,0.0,0.19612650159352782
0,0.0,0.14904517931998137
0,0.0,0.1292449719749423
0,0.0,0.12877407794534868
0,0.0,0.17614379084967322
0,0.0,0.24063196273040308
0,0.0,0.22904331567466502
0,0.0,0.2423902648154866
0,0.0,0.21303035682584767
0,0.0,0.26153791410169736
0,0.0,0.1355505957058879
0,0.0,0.20523806233155967
0,0.0,0.14497809822847618
0,0.0,0.1981452526014989
0,0.0,0.19217695968205825
0,0.0,0.6464646464646465
0,0.0,0.2372948388372553
0,0.0,0.22605255721955356
0,0.0,0.21920668058455114
0,0.0,0.17747777411919657
0,0.0,0.17073344241303265
0,0.0,0.16009852216748768
0,0.0,0.18854584020740042
0,0.0,0.22568858046488777
0,0.0,0.23909436908363424
0,0.0,0.1368882149776767
0,0.0,0.14934885009697976
0,0.0,0.15784464455670255
0,0.0,0.23962857570765314
0,0.0,0.1543528064146621
0,0.0,0.18468728798653164
0,0.0,0.1762294099311866
0,0.0,0.22113701280751866
0,0.0,0.2895301228309612
0,0.0,0.1259456143937845
0,0.0,0.17019271051529117
0,0.0,0.17089410272669625
0,0.0,0.15097663007580284
0,0.0,0.41379310344827586
0,0.0,0.17858216583488665
0,0.0,0.2693886526902214
0,0.0,0.19169517517989854
0,0.0,0.19568840384925543
0,0.0,0.1511502366913047
0,0.0,0.19894165717730591
0,0.0,0.14120112646538738
0,0.0,0.19408502772643252
0,0.0,0.1870371784105657
0,0.0,1.0
0,0.0,0.20520408733039255
0,0.0,0.14357061996404075
0,0.0,0.15611955251294038
0,0.0,0.16762117614191926
0,0.0,0.1633805321537333
0,0.0,0.10878433505575197
0,0.0,0.2103245006581583
0,0.0,0.16050026055237102
0,0.0,0.15739769150052466
0,0.0,0.12246317986779542
0,0.0,0.14995131450827653
0,0.0,0.17517608846392468
0,0.0,0.195910290237467
0,0.0,0.1868042015221083
0,0.0,0.19622271277900416
0,0.0,0.1982815598149372
0,0.0,0.1628222523744912
0,0.0,0.18847180775875608
0,0.0,0.22488067555990698
0,0.0,0.14982773816200626
