q90_l_to_L,spare_cap_x_n_wide,height_tail_share
0.5666666666666667,32098,0.0
0.5083333333333333,18769,0.0
0.5666666666666667,17701,0.0
0.58,49020,0.0
0.55,30946,0.0
0.585,0,0.0
0.5416666666666667,68211,0.0
0.5733333333333334,14161,0.0
0.5666666666666667,15362,0.0
0.56,31995,0.0
0.5766666666666667,57120,0.0
0.49,39586,0.0
0.46,32312,0.0
0.48333333333333334,53324,0.0
0.49166666666666664,45574,0.0
0.4066666666666667,35448,0.0
0.49166666666666664,24770,0.0
0.5516666666666667,19898,0.0
0.4333333333333334,44696,0.0
0.5766666666666667,29100,0.0
0.575,23151,0.0
0.525,4356,0.0
0.56,0,0.0
0.55,50550,0.0
0.5366666666666666,58938,0.0
0.5416666666666667,58396,0.0
0.565,27504,0.0
0.5616666666666666,19020,0.0
0.5866666666666667,44274,0.0
0.5633333333333334,27684,0.0
0.555,26811,0.0
0.5,15529,0.0
0.49166666666666664,27201,0.0
0.49166666666666664,13533,0.0
0.56,47751,0.0
0.5416666666666667,76161,0.0
0.5666666666666667,16491,0.0
0.49166666666666664,44970,0.0
0.5383333333333333,16681,0.0
0.4633333333333334,0,0.0
0.5416666666666667,72531,0.0
0.5700000000000001,54387,0.0
0.5533333333333333,25037,0.0
0.5533333333333333,23597,0.0
0.49,33682,0.0
0.59,44846,0.0
0.5733333333333334,11511,0.0
0.5733333333333334,12721,0.0
0.5383333333333333,71460,0.0
0.55,27490,0.0
0.5700000000000001,50067,0.0
0.5766666666666667,55719,0.0
0.575,24591,0.0
0.5,41241,0.0
0.48333333333333334,21634,0.0
0.5666666666666667,39264,0.0
0.5533333333333333,14707,0.0
0.5650000000000001,46737,0.0
0.46,0,0.0
0.39333333333333337,52212,0.0
0.5066666666666667,29144,0.0
0.5666666666666667,39690,0.0
0.47333333333333333,32667,0.0
0.5083333333333333,21453,0.0
0.55,12423,0.0
0.53,68679,0.0
0.57,17249,0.0
0.5733333333333334,50208,0.0
0.595,0,0.0
0.57,9481,0.0
0.5433333333333334,33994,0.0
0.56,41553,0.0
0.5533333333333333,26247,0.0
0.48333333333333334,19933,0.0
0.49166666666666664,42550,0.0
0.5,35048,0.0
0.5633333333333334,67602,0.0
0.54,92016,0.0
0.5566666666666666,73863,0.0
0.5483333333333333,37335,0.0
0.5533333333333333,23244,0.0
0.575,25801,0.0
0.58,41484,0.0
0.5650000000000001,36558,0.0
0.58,25035,0.0
0.5516666666666667,21108,0.0
0.55,44844,0.0
0.5700000000000001,46836,0.0
0.5566666666666666,22171,0.0
0.5700000000000001,43032,0.0
0.48333333333333334,65300,0.0
0.57,21584,0.0
0.555,0,0.0
0.5533333333333333,0,0.0
0.5366666666666667,10404,0.0
0.525,51156,0.0
0.4633333333333334,46230,0.0
0.45833333333333337,52710,0.0
0.535,67260,0.0
0.49166666666666664,73284,0.0
0.45333333333333337,97191,0.0
0.45333333333333337,91380,0.0
0.56,18317,0.0
0.5433333333333334,28090,0.0
0.48333333333333334,15410,0.0
0.55,37450,0.0
0.53,0,0.0
0.4166666666666667,0,0.0
0.5316666666666667,29991,0.0
0.5333333333333333,0,0.0
0.44833333333333336,0,0.0
0.5716666666666667,20294,0.0
0.57,17054,0.0
0.5416666666666666,50552,0.0
0.5683333333333334,29342,0.0
0.57,14404,0.0
0.5683333333333334,31762,0.0
0.5666666666666667,21484,0.0
0.5866666666666667,0,0.0
0.5033333333333334,19730,0.0
0.57,0,0.0
0.5033333333333334,0,0.0
0.5883333333333334,19982,0.0
0.5716666666666667,40186,0.0
0.495,33204,0.0
0.5733333333333334,26030,0.0
0.5716666666666667,24962,0.0
0.5366666666666667,14130,0.0
0.565,13575,0.0
0.5533333333333333,16147,0.0
0.5583333333333333,29904,0.0
0.565,10682,0.0
0.5583333333333333,24118,0.0
0.54,71079,0.0
0.55,21586,0.0
0.55,31864,0.0
0.5483333333333333,27528,0.0
0.55,16730,0.0
0.5516666666666667,21869,0.0
0.48333333333333334,30226,0.0
0.55,32082,0.0
0.55,46221,0.0
0.55,15218,0.0
0.57,15614,0.0
0.5733333333333334,23078,0.0
0.525,45252,0.0
0.5666666666666667,18714,0.0
0.495,53262,0.0
0.48333333333333334,27202,0.0
0.5683333333333334,17498,0.0
0.5666666666666667,19141,0.0
0.5433333333333334,18130,0.0
0.48333333333333334,35610,0.0
0.5683333333333334,14504,0.0
0.5566666666666668,0,0.0
0.5716666666666667,21968,0.0
0.5483333333333333,36510,0.0
0.55,31478,0.0
0.5683333333333334,15360,0.0
0.55,29058,0.0
0.565,25772,0.0
0.55,30312,0.0
0.5433333333333334,38316,0.0
0.44666666666666666,69560,0.0
0.5800000000000001,3830,0.0
0.5866666666666667,14548,0.0
0.5833333333333334,13766,0.0
0.5533333333333333,60232,0.0
0.5416666666666667,1317,0.0
0.5233333333333333,0,0.0
0.5666666666666667,-7071,0.0
0.47333333333333333,0,0.0
0.5433333333333334,13188,0.0
0.57,35822,0.0
0.55,17868,0.0
0.5166666666666667,0,0.0
0.5666666666666667,2649,0.0
0.5666666666666667,-14721,0.0
0.5666666666666667,20331,0.0
0.575,0,0.0
0.5616666666666666,6034,0.0
0.5633333333333334,15394,0.0
0.56,2578,0.0
0.5666666666666667,15521,0.0
0.5716666666666667,19084,0.0
0.5366666666666667,24030,0.0
0.5366666666666667,21610,0.0
0.5233333333333334,0,0.0
0.5616666666666666,20868,0.0
0.575,27758,0.0
0.5233333333333333,6682,0.0
0.5616666666666666,18324,0.0
0.5833333333333334,9278,0.0
0.5616666666666666,12538,0.0
0.5666666666666667,18778,0.0
0.55,19140,0.0
0.5683333333333334,15326,0.0
0.5366666666666667,24634,0.0
0.5666666666666667,26592,0.0
0.5300000000000001,23420,0.0
0.5666666666666667,25282,0.0
0.5583333333333333,15004,0.0
0.5666666666666667,14258,0.0
0.5666666666666667,11264,0.0
0.5666666666666667,13330,0.0
0.5850000000000001,11308,0.0
0.5883333333333334,20284,0.0
0.55,16428,0.0
0.5850000000000001,24920,0.0
0.5866666666666667,18288,0.0
0.5850000000000001,12518,0.0
0.5383333333333333,45603,0.0
0.5866666666666667,37618,0.0
0.5883333333333334,18542,0.0
0.48333333333333334,33190,0.0
0.5866666666666667,19498,0.0
0.5883333333333334,19406,0.0
0.59,0,0.0
0.555,35628,0.0
0.5883333333333334,0,0.0
0.5716666666666667,24034,0.0
0.455,38990,0.0
0.56,20020,0.0
0.5766666666666667,19075,0.0
0.5366666666666667,7754,0.0
0.48333333333333334,12274,0.0
0.42000000000000004,42276,0.0
0.4066666666666667,44478,0.0
0.5883333333333334,21494,0.0
0.5383333333333333,41283,0.0
0.535,35556,0.0
0.55,37953,0.0
0.54,21663,0.0
0.5866666666666667,45096,0.0
0.5883333333333334,37762,0.0
0.555,22107,0.0
0.5716666666666667,46690,0.0
0.5433333333333334,30804,0.0
0.59,0,0.0
0.5666666666666667,15821,0.0
0.57,36412,0.0
0.5366666666666666,30702,0.0
0.5866666666666667,19216,0.0
0.5433333333333334,29256,0.0
0.5433333333333334,23916,0.0
0.44999999999999996,43164,0.0
0.48333333333333334,34604,0.0
0.5866666666666667,16222,0.0
0.5033333333333333,37176,0.0
0.48333333333333334,36214,0.0
0.5383333333333333,21179,0.0
0.54,66441,0.0
0.5166666666666667,68169,0.0
0.5666666666666667,29128,0.0
0.5733333333333334,44841,0.0
0.5866666666666667,35198,0.0
0.5850000000000001,25838,0.0
0.5566666666666666,0,0.0
0.5883333333333334,41678,0.0
0.5866666666666667,32318,0.0
0.5816666666666667,19821,0.0
0.5616666666666666,12198,0.0
0.5633333333333334,21558,0.0
0.59,23248,0.0
0.5850000000000001,27392,0.0
0.5816666666666667,21800,0.0
0.525,28917,0.0
0.5783333333333334,10220,0.0
0.5666666666666667,6006,0.0
0.5133333333333333,42944,0.0
0.5333333333333333,43860,0.0
0.5466666666666667,29880,0.0
0.45,92007,0.0
0.55,9538,0.0
0.44333333333333336,65748,0.0
0.48333333333333334,54564,0.0
0.5366666666666667,31404,0.0
0.4633333333333333,83151,0.0
0.44833333333333336,72660,0.0
0.55,15389,0.0
0.59,22012,0.0
0.5366666666666666,44049,0.0
0.59,23222,0.0
0.5366666666666666,40419,0.0
0.5916666666666667,0,0.0
0.5516666666666667,38496,0.0
0.5833333333333333,24865,0.0
0.5533333333333333,35490,0.0
0.5850000000000001,24634,0.0
0.4,48756,0.0
0.54,55323,0.0
0.5866666666666667,18254,0.0
0.5850000000000001,35376,0.0
0.5416666666666667,24903,0.0
0.5850000000000001,31138,0.0
0.535,49200,0.0
0.5866666666666667,15302,0.0
0.5366666666666666,36099,0.0
0.5833333333333334,20860,0.0
0.5333333333333333,28644,0.0
0.5850000000000001,17186,0.0
0.5516666666666667,41751,0.0
0.5850000000000001,14192,0.0
0.55,32769,0.0
0.5850000000000001,16258,0.0
0.535,38967,0.0
0.5866666666666667,31114,0.0
0.5533333333333333,45408,0.0
0.5883333333333334,22658,0.0
0.5583333333333333,38238,0.0
0.565,32040,0.0
0.5716666666666667,58704,0.0
0.5566666666666668,40674,0.0
0.5766666666666667,21141,0.0
0.4733333333333334,18262,0.0
0.5866666666666667,28694,0.0
0.5766666666666667,34400,0.0
0.47833333333333333,46580,0.0
0.54,20223,0.0
0.565,22738,0.0
0.425,59895,0.0
0.5366666666666666,56112,0.0
0.5850000000000001,27340,0.0
0.5866666666666667,17519,0.0
0.5733333333333334,30626,0.0
0.5433333333333334,12893,0.0
0.5866666666666667,20426,0.0
0.5883333333333334,0,0.0
0.5766666666666667,22069,0.0
0.565,19986,0.0
0.41000000000000003,41308,0.0
0.4133333333333334,39396,0.0
0.45833333333333337,66104,0.0
0.5816666666666667,7286,0.0
0.47000000000000003,59624,0.0
0.59,0,0.0
0.5850000000000001,12244,0.0
0.5816666666666667,24141,0.0
0.575,-1617,0.0
0.47833333333333333,0,0.0
0.5533333333333333,0,0.0
0.47000000000000003,0,0.0
0.5766666666666667,8103,0.0
0.5533333333333333,18447,0.0
0.5766666666666667,12132,0.0
0.5666666666666667,-3354,0.0
0.5666666666666667,7875,0.0
0.5666666666666667,10671,0.0
0.5516666666666667,0,0.0
0.5033333333333333,0,0.0
0.42333333333333334,0,0.0
0.55,-3278,0.0
0.55,7913,0.0
0.55,57036,0.0
0.5866666666666667,41466,0.0
0.5516666666666667,21567,0.0
0.48333333333333334,29622,0.0
0.5883333333333334,17332,0.0
0.44999999999999996,51867,0.0
0.5883333333333334,0,0.0
0.5866666666666667,17432,0.0
0.58,23137,0.0
0.55,19113,0.0
0.5666666666666667,33016,0.0
0.5516666666666667,20357,0.0
0.5533333333333333,46935,0.0
0.555,73192,0.0
0.5883333333333334,0,0.0
0.5333333333333333,83073,0.0
0.525,73353,0.0
0.4683333333333333,0,0.0
0.555,21687,0.0
0.525,27477,0.0
0.5416666666666666,31201,0.0
0.575,5652,0.0
0.5916666666666667,27928,0.0
0.5866666666666667,36752,0.0
0.5733333333333334,16461,0.0
0.43333333333333335,0,0.0
0.55,178,0.0
0.44833333333333336,84468,0.0
0.5300000000000001,35228,0.0
0.5366666666666666,16499,0.0
0.54,22873,0.0
0.5383333333333333,40980,0.0
0.5766666666666667,40904,0.0
0.545,33577,0.0
0.5583333333333333,52976,0.0
0.5850000000000001,20414,0.0
0.56,56432,0.0
0.5866666666666667,26894,0.0
0.5583333333333333,49952,0.0
0.47333333333333344,42446,0.0
0.555,0,0.0
0.5716666666666667,-12789,0.0
0.5666666666666667,18891,0.0
0.5850000000000001,30272,0.0
0.5483333333333333,53280,0.0
0.55,24330,0.0
0.55,5710,0.0
0.5433333333333333,62388,0.0
0.5383333333333333,64926,0.0
0.49,23824,0.0
0.5516666666666667,56538,0.0
0.43333333333333335,35404,0.0
0.55,39168,0.0
0.55,27996,0.0
0.5166666666666667,-6492,0.0
0.545,65844,0.0
0.5366666666666667,14776,0.0
0.48333333333333334,20368,0.0
0.5533333333333333,61722,0.0
0.55,44352,0.0
0.5666666666666667,30258,0.0
0.5866666666666667,18898,0.0
0.44666666666666666,29812,0.0
0.5666666666666667,24681,0.0
0.5800000000000001,18692,0.0
0.5850000000000001,23438,0.0
0.45833333333333337,-3148,0.0
0.55,28068,0.0
0.5866666666666667,19993,0.0
0.57,24003,0.0
0.565,22866,0.0
0.5866666666666667,28105,0.0
0.5666666666666667,40536,0.0
0.43333333333333335,26356,0.0
0.55,52740,0.0
0.5416666666666666,47528,0.0
0.5416666666666666,32641,0.0
0.48333333333333334,30153,0.0
0.58,21105,0.0
0.43333333333333335,34683,0.0
0.5533333333333333,38394,0.0
0.43333333333333335,31948,0.0
0.49166666666666664,18683,0.0
0.5783333333333334,0,0.0
0.49166666666666664,29370,0.0
0.5766666666666667,24225,0.0
0.5733333333333334,33384,0.0
0.5650000000000001,0,0.0
0.4633333333333333,3764,0.0
0.55,29817,0.0
0.43333333333333335,13544,0.0
0.55,68856,0.0
0.43333333333333335,24450,0.0
0.5416666666666666,0,0.0
0.53,22402,0.0
0.43333333333333335,23854,0.0
0.5533333333333333,56493,0.0
0.5766666666666667,16191,0.0
0.58,40880,0.0
0.48333333333333334,30816,0.0
0.575,0,0.0
0.525,0,0.0
0.54,70110,0.0
0.5666666666666667,29845,0.0
0.5516666666666667,25088,0.0
0.555,58068,0.0
0.5866666666666667,26895,0.0
0.5183333333333333,40038,0.0
0.5666666666666667,-1008,0.0
0.53,46518,0.0
0.57,38790,0.0
0.5833333333333333,25167,0.0
0.5533333333333333,31568,0.0
0.54,51588,0.0
0.5083333333333333,46128,0.0
0.43333333333333335,56812,0.0
0.55,7056,0.0
0.5666666666666667,18819,0.0
0.43833333333333335,39867,0.0
0.5516666666666667,34938,0.0
0.5566666666666666,46496,0.0
0.45333333333333337,71979,0.0
0.55,13530,0.0
0.58,56115,0.0
0.55,32148,0.0
0.48333333333333334,41202,0.0
0.495,30180,0.0
0.43333333333333335,14948,0.0
0.5566666666666666,27021,0.0
0.5416666666666666,27541,0.0
0.58,0,0.0
0.5733333333333334,18309,0.0
0.5533333333333333,0,0.0
0.5433333333333334,18232,0.0
0.5516666666666667,34548,0.0
0.5766666666666667,34686,0.0
0.4966666666666667,54609,0.0
0.55,25110,0.0
0.57,34446,0.0
0.525,56456,0.0
0.51,45232,0.0
0.5466666666666667,24426,0.0
0.4166666666666667,42852,0.0
0.58,22315,0.0
0.5483333333333333,12741,0.0
0.58,24876,0.0
0.5366666666666667,23166,0.0
0.5866666666666667,0,0.0
0.5666666666666667,13032,0.0
0.47500000000000003,0,0.0
0.565,1344,0.0
0.5333333333333333,30913,0.0
0.5533333333333333,39640,0.0
0.5333333333333333,32814,0.0
0.58,44964,0.0
0.5233333333333333,52680,0.0
0.45333333333333337,54622,0.0
0.5666666666666667,11599,0.0
0.5366666666666666,19149,0.0
0.4683333333333333,0,0.0
0.55,25137,0.0
0.5300000000000001,14220,0.0
0.545,30927,0.0
0.5083333333333333,62181,0.0
0.555,42504,0.0
0.5166666666666667,27189,0.0
0.555,23127,0.0
0.57,31566,0.0
0.5083333333333333,49008,0.0
0.5666666666666667,26121,0.0
0.5,38730,0.0
0.57,13677,0.0
0.5733333333333334,33432,0.0
0.5766666666666667,19701,0.0
0.5733333333333334,18591,0.0
0.5733333333333334,39936,0.0
0.4966666666666667,34650,0.0
0.555,24081,0.0
0.5183333333333333,40080,0.0
0.5066666666666667,0,0.0
0.5650000000000001,20565,0.0
0.53,0,0.0
0.5666666666666667,49410,0.0
0.5183333333333333,23817,0.0
0.5666666666666667,30186,0.0
0.5766666666666667,0,0.0
0.5516666666666667,40428,0.0
0.5066666666666667,18678,0.0
0.5666666666666667,40464,0.0
0.5733333333333334,44943,0.0
0.57,12467,0.0
0.5766666666666667,21443,0.0
0.5766666666666667,18491,0.0
0.5733333333333334,17381,0.0
0.5733333333333334,37516,0.0
0.5733333333333334,20375,0.0
0.4966666666666667,37070,0.0
0.57,27238,0.0
0.555,25291,0.0
0.5683333333333334,37352,0.0
0.5683333333333334,17299,0.0
0.5533333333333333,31364,0.0
0.57,22438,0.0
0.5733333333333334,48573,0.0
0.49166666666666664,61476,0.0
0.5516666666666667,41976,0.0
0.5533333333333333,57393,0.0
0.48333333333333334,25710,0.0
0.55,11478,0.0
0.48333333333333334,19722,0.0
0.5733333333333334,31012,0.0
0.5516666666666667,29034,0.0
0.55,38700,0.0
0.5533333333333333,39312,0.0
0.53,0,0.0
0.5,43662,0.0
0.5533333333333333,20454,0.0
0.4966666666666667,37674,0.0
0.555,25593,0.0
0.5,40638,0.0
0.5650000000000001,0,0.0
0.5,43058,0.0
0.5516666666666667,47682,0.0
0.5533333333333333,18942,0.0
0.5533333333333333,20152,0.0
0.555,25578,0.0
0.5733333333333334,21585,0.0
0.49,49500,0.0
0.5733333333333334,19545,0.0
0.57,29658,0.0
0.5516666666666667,16617,0.0
0.4266666666666667,0,0.0
0.5633333333333334,-6776,0.0
0.555,13403,0.0
0.54,0,0.0
0.55,24328,0.0
0.55,10163,0.0
0.5650000000000001,20867,0.0
0.525,0,0.0
0.5633333333333334,6148,0.0
0.57,27556,0.0
0.5733333333333334,14395,0.0
0.4866666666666667,28928,0.0
0.5666666666666667,19964,0.0
0.43333333333333335,31724,0.0
0.5666666666666667,14372,0.0
0.5733333333333334,21152,0.0
0.5533333333333333,35516,0.0
0.51,23948,0.0
0.5666666666666667,29924,0.0
0.5583333333333333,26998,0.0
0.5583333333333333,25411,0.0
0.57,17912,0.0
0.555,41996,0.0
0.495,20708,0.0
0.5666666666666667,36404,0.0
0.5666666666666667,1860,0.0
0.5666666666666667,19230,0.0
0.53,0,0.0
0.5666666666666667,21646,0.0
0.5166666666666667,28087,0.0
0.4866666666666667,73386,0.0
0.55,20040,0.0
0.55,14448,0.0
0.55,41448,0.0
0.41000000000000003,49662,0.0
0.5516666666666667,35856,0.0
0.55,-20550,0.0
0.43,0,0.0
0.545,8400,0.0
0.53,0,0.0
0.5483333333333333,24372,0.0
0.5166666666666667,28389,0.0
0.58,24381,0.0
0.58,23171,0.0
0.57,38853,0.0
0.5666666666666667,10437,0.0
0.57,26952,0.0
0.5733333333333334,19413,0.0
0.5466666666666667,0,0.0
0.57,15351,0.0
0.57,33456,0.0
0.57,18345,0.0
0.5666666666666667,23178,0.0
0.51,18443,0.0
0.5433333333333333,17007,0.0
0.5333333333333333,5740,0.0
0.4966666666666667,8931,0.0
0.5333333333333334,0,0.0
0.57,0,0.0
0.58,0,0.0
0.5366666666666667,0,0.0
0.57,0,0.0
0.5666666666666667,0,0.0
0.51,17783,0.0
0.5216666666666667,0,0.0
0.5766666666666667,0,0.0
0.5383333333333333,22164,0.0
0.5750000000000001,18550,0.0
0.5233333333333333,2871,0.0
0.5800000000000001,9375,0.0
0.5733333333333334,0,0.0
0.5416666666666666,0,0.0
0.5416666666666666,0,0.0
0.5533333333333333,11603,0.0
0.5433333333333334,22273,0.0
0.57,0,0.0
0.515,13925,0.0
0.4616666666666667,0,0.0
0.5616666666666666,5398,0.0
0.5416666666666666,0,0.0
0.5366666666666666,0,0.0
0.5233333333333333,0,0.0
0.5566666666666668,6380,0.0
0.53,0,0.0
0.49333333333333335,0,0.0
0.495,9783,0.0
0.5166666666666667,15652,0.0
0.58,0,0.0
0.57,12305,0.0
0.5783333333333334,9347,0.0
0.5850000000000001,16282,0.0
0.525,2490,0.0
0.5433333333333334,22143,0.0
0.55,0,0.0
0.51,19403,0.0
0.5966666666666667,0,0.0
0.53,9044,0.0
0.5333333333333333,12489,0.0
0.5833333333333334,11372,0.0
0.5266666666666667,10229,0.0
0.5166666666666667,0,0.0
0.5266666666666667,6241,0.0
0.5633333333333334,9849,0.0
0.5333333333333333,11529,0.0
0.57,0,0.0
0.5066666666666667,20673,0.0
0.5283333333333333,0,0.0
0.515,12592,0.0
0.5633333333333334,0,0.0
0.5333333333333333,0,0.0
0.5166666666666667,14692,0.0
0.5166666666666667,15365,0.0
0.5166666666666667,10258,0.0
0.5333333333333333,10928,0.0
0.5866666666666667,12749,0.0
0.5366666666666667,20043,0.0
0.5750000000000001,16630,0.0
0.5316666666666667,0,0.0
0.5533333333333333,21149,0.0
0.32666666666666666,0,0.0
0.5733333333333334,6929,0.0
0.57,0,0.0
0.5333333333333333,0,0.0
0.5766666666666667,0,0.0
0.5166666666666667,14032,0.0
0.5166666666666667,0,0.0
0.5266666666666667,0,0.0
0.47500000000000003,14113,0.0
0.5466666666666666,0,0.0
0.6,15805,0.0
0.6,13705,0.0
0.5433333333333333,18340,0.0
0.5633333333333334,0,0.0
0.48833333333333334,24003,0.0
0.5316666666666666,16546,0.0
0.5366666666666667,20703,0.0
0.5383333333333333,10734,0.0
0.57,0,0.0
0.5316666666666666,7925,0.0
0.49833333333333335,11031,0.0
0.5766666666666667,0,0.0
0.5166666666666667,13588,0.0
0.52,0,0.0
0.5333333333333333,14010,0.0
0.5850000000000001,6326,0.0
0.5883333333333334,16599,0.0
0.5866666666666667,14181,0.0
0.6,0,0.0
0.5666666666666667,-2022,0.0
0.5316666666666667,0,0.0
0.5233333333333333,8789,0.0
0.5616666666666666,0,0.0
0.53,4174,0.0
0.5383333333333333,16240,0.0
0.5316666666666666,6592,0.0
0.58,0,0.0
0.56,13043,0.0
0.58,0,0.0
0.5783333333333334,10680,0.0
0.5233333333333333,24152,0.0
0.5316666666666666,13880,0.0
0.5316666666666666,0,0.0
0.5416666666666667,0,0.0
0.5583333333333333,-4060,0.0
0.5533333333333333,-8896,0.0
0.5483333333333333,19049,0.0
0.5166666666666667,11908,0.0
0.5833333333333333,0,0.0
0.5316666666666666,10259,0.0
0.5333333333333333,13149,0.0
0.57,0,0.0
0.5166666666666667,0,0.0
0.55,25894,0.0
0.5766666666666667,0,0.0
0.5399999999999999,0,0.0
0.5283333333333333,9431,0.0
0.53,0,0.0
0.5566666666666666,0,0.0
0.3233333333333333,0,0.0
0.5700000000000001,4460,0.0
0.5333333333333334,0,0.0
0.5133333333333334,10638,0.0
0.5166666666666667,0,0.0
0.5733333333333334,0,0.0
0.6,0,0.0
0.58,0,0.0
0.5733333333333334,15813,0.0
0.57,31130,0.0
0.5166666666666667,0,0.0
0.5850000000000001,16152,0.0
0.5850000000000001,27210,0.0
0.5766666666666668,10580,0.0
0.51,0,0.0
0.5166666666666667,0,0.0
0.47000000000000003,29455,0.0
0.55,24561,0.0
0.51,28312,0.0
0.5633333333333335,-4244,0.0
0.5183333333333334,0,0.0
0.5183333333333334,0,0.0
0.5833333333333334,21090,0.0
0.5166666666666667,0,0.0
0.5216666666666667,0,0.0
0.5183333333333333,22773,0.0
0.47333333333333344,40610,0.0
0.5866666666666667,28170,0.0
0.5166666666666667,0,0.0
0.5166666666666667,8220,0.0
0.5850000000000001,23334,0.0
0.5833333333333334,19510,0.0
0.5833333333333334,22750,0.0
0.5316666666666666,0,0.0
0.5366666666666667,33108,0.0
0.5233333333333333,19780,0.0
0.5866666666666667,15300,0.0
0.5850000000000001,23908,0.0
0.5666666666666667,0,0.0
0.5083333333333333,0,0.0
0.52,0,0.0
0.57,0,0.0
0.5833333333333333,0,0.0
0.6,0,0.0
0.5533333333333333,27460,0.0
0.25,0,0.0
0.5733333333333334,10182,0.0
0.5183333333333334,0,0.0
0.5633333333333335,12170,0.0
0.5816666666666667,15810,0.0
0.53,0,0.0
0.5733333333333334,10466,0.0
0.59,22712,0.0
0.5766666666666667,0,0.0
0.5866666666666667,31410,0.0
0.5166666666666667,0,0.0
0.5183333333333334,0,0.0
0.515,0,0.0
0.53,0,0.0
0.515,0,0.0
0.5316666666666666,0,0.0
0.5316666666666666,0,0.0
0.5166666666666667,0,0.0
0.5883333333333334,15752,0.0
0.5866666666666667,17972,0.0
0.5166666666666667,0,0.0
0.52,0,0.0
0.5666666666666667,0,0.0
0.5166666666666667,0,0.0
0.5166666666666667,0,0.0
0.5833333333333334,16586,0.0
0.5833333333333334,20454,0.0
0.52,0,0.0
0.49833333333333335,0,0.0
0.5166666666666667,0,0.0
0.5283333333333333,0,0.0
0.5166666666666667,0,0.0
0.57,0,0.0
0.5733333333333334,15050,0.0
0.5316666666666666,10577,0.0
0.5383333333333333,25502,0.0
0.5166666666666667,0,0.0
0.5316666666666667,0,0.0
0.5166666666666667,0,0.0
0.5766666666666667,0,0.0
0.5166666666666667,12358,0.0
0.5850000000000001,15158,0.0
0.6,15744,0.0
0.5866666666666667,26674,0.0
0.5366666666666666,0,0.0
0.55,0,0.0
0.48333333333333334,16213,0.0
0.5683333333333334,4600,0.0
0.5433333333333334,39228,0.0
0.5166666666666667,0,0.0
0.53,8159,0.0
0.5316666666666667,0,0.0
0.5333333333333334,20355,0.0
0.5316666666666666,0,0.0
0.5316666666666666,0,0.0
0.5166666666666667,0,0.0
0.5850000000000001,23970,0.0
0.5333333333333334,19022,0.0
0.5166666666666667,0,0.0
0.5833333333333334,21930,0.0
0.58,0,0.0
0.5333333333333333,15219,0.0
0.5233333333333333,15713,0.0
0.5783333333333334,13062,0.0
0.5833333333333334,18690,0.0
0.455,36410,0.0
0.5366666666666666,0,0.0
0.5466666666666666,0,0.0
0.5366666666666667,0,0.0
0.5733333333333334,0,0.0
0.5133333333333334,13795,0.0
0.53,0,0.0
0.5833333333333334,19708,0.0
0.5216666666666667,-189,0.0
0.5533333333333333,0,0.0
0.5416666666666667,0,0.0
0.5833333333333334,17788,0.0
0.5166666666666667,0,0.0
0.5983333333333333,11354,0.0
0.39333333333333337,34933,0.0
0.52,0,0.0
0.5333333333333333,0,0.0
0.5733333333333334,18290,0.0
0.53,0,0.0
0.5666666666666667,0,0.0
0.5166666666666667,0,0.0
0.5583333333333333,0,0.0
0.5866666666666667,18382,0.0
0.55,0,0.0
0.5166666666666667,0,0.0
0.5166666666666667,15774,0.0
0.5583333333333333,0,0.0
0.5166666666666667,0,0.0
0.5316666666666666,11910,0.0
0.5166666666666667,0,0.0
0.5650000000000001,34872,0.0
0.57,18033,0.0
0.5916666666666667,20492,0.0
0.59,17489,0.0
0.5850000000000001,20668,0.0
0.6,17474,0.0
0.6,14234,0.0
0.5166666666666667,0,0.0
0.5583333333333333,0,0.0
0.5433333333333333,17137,0.0
0.5366666666666667,35028,0.0
0.5183333333333334,0,0.0
0.5283333333333333,0,0.0
0.43,0,0.0
0.5399999999999999,0,0.0
0.5233333333333334,34786,0.0
0.5416666666666666,0,0.0
0.5333333333333334,0,0.0
0.5533333333333333,0,0.0
0.5399999999999999,0,0.0
0.5566666666666666,0,0.0
0.53,0,0.0
0.5783333333333334,30132,0.0
0.525,10138,0.0
0.5416666666666666,0,0.0
0.5650000000000001,0,0.0
0.5466666666666666,0,0.0
0.59,0,0.0
0.5166666666666667,0,0.0
0.5666666666666667,0,0.0
0.5850000000000001,25290,0.0
0.5766666666666667,0,0.0
0.5166666666666667,31950,0.0
0.5166666666666667,0,0.0
0.5166666666666667,12550,0.0
0.5883333333333334,20612,0.0
0.5883333333333334,18961,0.0
0.5366666666666667,35774,0.0
0.53,0,0.0
0.53,0,0.0
0.6,0,0.0
0.5033333333333334,25786,0.0
0.5850000000000001,26574,0.0
0.5166666666666667,0,0.0
0.5333333333333333,0,0.0
0.53,9304,0.0
0.5416666666666666,0,0.0
0.5166666666666667,0,0.0
0.5383333333333333,22800,0.0
0.5433333333333334,37908,0.0
0.5266666666666667,0,0.0
0.525,0,0.0
0.54,0,0.0
0.5166666666666667,0,0.0
0.5566666666666668,7618,0.0
0.58,0,0.0
0.5966666666666667,0,0.0
0.5833333333333334,5337,0.0
0.5316666666666666,0,0.0
0.5533333333333333,0,0.0
0.5533333333333333,0,0.0
0.5583333333333333,0,0.0
0.5166666666666667,0,0.0
0.5766666666666668,7340,0.0
0.5166666666666667,0,0.0
0.55,0,0.0
0.49499999999999994,15361,0.0
0.5166666666666667,17106,0.0
