spare_cap_x_wl_cv,near_h_limit_share,wl_total_sq
6927.884612981155,0.5454545454545454,985056.25
10984.720534758588,1.0,80987.67359213889
4922.480002066716,1.0,52517.36112638889
6108.55025547197,0.8571428571428571,412271.00690163893
4433.499386334488,1.0,123669.4444678889
5689.164550807154,0.875,573175.1735606389
4800.919671990258,0.5833333333333334,1292011.1118688888
2388.96293643589,1.0,444444.44448888884
12794.909993230982,0.6666666666666666,68906.25
2866.707492181573,0.5,1665175.1744713888
10834.683148168895,0.5,147584.0278033889
3682.9066513387056,0.5384615384615384,1406200.693653889
10975.736006669109,0.5,158006.25
4826.361416283908,0.7,966944.4443788889
5053.183931586459,0.8,791358.5068851389
3121.5263316867863,0.9090909090909091,1267500.693693889
6372.427464961598,0.6,934444.4445088888
4714.822667100174,0.75,642001.5625
5496.166302996442,0.6666666666666666,1193556.25
6689.56917172019,0.5,978450.6945103888
5995.156507415256,0.7,954691.840212639
3158.820290806403,0.9090909090909091,1284444.443688889
5200.890405501134,0.5,754726.5625
4617.293139073073,0.45454545454545453,712617.3611673889
4400.548744521109,0.7272727272727273,1279726.5625
6232.715758998716,0.6,980100.0
5078.138623630229,0.8,859483.506882639
4983.233632983363,0.7,827341.840217139
7250.975878798814,0.36363636363636365,999166.840211139
8472.559144414456,0.7142857142857143,323476.5625
3793.8444468426733,0.75,1479264.0625
8838.850968845689,0.5714285714285714,325850.69440638897
5817.219669905662,0.5,1016736.110438889
8487.639261269402,0.4,591617.3611623888
6542.920400891071,0.6666666666666666,723917.3610543889
3026.0907296707965,0.6153846153846154,1531406.25
6510.721429571817,0.8571428571428571,390104.34023613896
2059.531362797937,0.75,1263750.6951938889
1953.1438345057688,0.9166666666666666,1519056.25
2294.432533517579,0.6428571428571429,1956501.5625
3395.4766943348927,0.9,1075541.839586389
5084.150378206468,1.0,49136.11112588889
4108.855256081011,0.7272727272727273,1037851.5625
3671.8896024032915,0.9090909090909091,1100750.6951438887
3933.1486871791067,0.5833333333333334,1167300.174331389
4537.55749333531,0.7272727272727273,1049771.006261389
2345.094339268665,0.5,17556.25
4790.524755388277,0.45454545454545453,1036154.3409563889
4173.420695349809,0.5,1324417.3603438889
2283.3355704530986,0.7777777777777778,859483.506882639
3303.0549774033184,0.7,814506.25
3735.9924523138575,0.7777777777777778,847934.0277163889
5431.191071190766,0.46153846153846156,1233950.693703889
5601.280744621433,0.5833333333333334,1117425.172906389
3088.4756923833665,1.0,904876.5625
5120.490396072269,0.5833333333333334,1200850.693713889
-187.09462574471084,0.75,2329439.0625
8800.035684365379,0.4444444444444444,630039.0625
8507.540378407757,0.5,573806.25
-622.6617858452523,0.6470588235294118,2745925.172506389
5752.666233331909,0.875,584587.6735601389
3627.3802834417934,1.0,56011.11112688889
5584.442147337607,0.5555555555555556,780277.777718889
3770.7807546982044,0.7272727272727273,996669.444377889
12914.9938523277,0.6666666666666666,90000.0
3214.1399398646713,0.5,1646944.443588889
6620.79310182439,0.5454545454545454,1060900.0
4555.061958316469,0.8888888888888888,800279.340218139
16740.705880383448,0.5,28900.0
4602.603646484678,0.9,826584.0278383888
12467.189248496063,0.3333333333333333,64600.69446138889
3613.350281478465,0.9,1021784.0271038889
6136.305807991164,0.4,667625.173556639
5564.599130666167,0.3,611002.7778298889
3851.5134626358367,0.6666666666666666,1509826.5625
5531.919975959501,0.7,795812.673551639
7656.8030711571,0.6666666666666666,53669.444459888895
4870.264775786186,0.75,675136.1111658888
1902.9184022358036,0.6666666666666666,2028250.6953938887
2077.6511012058986,0.7142857142857143,1685669.443578889
8824.131731705991,0.5555555555555556,649367.361057389
5020.804626423053,0.6,945756.25
1327.203380836777,1.0,136284.02780238888
2374.6034954922065,0.6153846153846154,1575025.0
9029.069712838706,1.0,171879.3402501389
3553.924515619673,1.0,705600.0
6469.596015072545,0.875,636671.0069976388
4367.418188627815,0.7272727272727273,1094639.0625
4465.748599989638,0.46153846153846156,1247875.172866389
4299.635977449722,0.9,986711.111044889
5016.676873601258,0.4444444444444444,556889.0625
4499.337039009175,0.6153846153846154,1501646.0077613888
4392.137465710884,0.875,700011.1111668888
5147.127835250138,0.8,873446.006882139
6697.622168916493,0.6666666666666666,351056.25
5515.984248830503,0.42857142857142855,376689.0625
162.3901404638308,0.6470588235294118,2246251.5625
4840.886107286627,0.5454545454545454,1034458.5062663889
10782.789598479761,0.8333333333333334,350562.67357163894
2293.7709976886795,0.6428571428571429,1694336.1119788887
9297.458405052013,0.375,450576.5625
4854.09112820009,0.5,1136889.0625
8874.242812167608,0.7142857142857143,507062.67356363893
3291.8264551897937,0.75,1279726.5625
1563.7867780796219,1.0,1358196.0077213887
2946.273842141336,0.9090909090909091,1261877.777028889
6631.5905349304385,0.5,969404.340212139
3889.1202477955476,0.7272727272727273,1059184.028463889
5138.961120009809,0.6363636363636364,919201.5625
6050.134225534602,0.5,803264.0625
1843.9695171108044,0.9166666666666666,1577117.360273889
4800.360546245376,0.5,785439.0625
3877.5810894812744,0.8181818181818182,1039550.172931389
4536.448218687346,0.7272727272727273,1287279.339521389
3673.157852212533,0.75,1598117.3619538888
6486.3100646668,0.5454545454545454,1046358.5076263888
2829.795205677074,0.9090909090909091,1116544.4451488887
5558.942705030121,0.5384615384615384,1110389.0625
-2131.118191621294,0.7058823529411765,2740404.3413813887
5148.857311090248,0.8,804758.506884639
1014.8106992077995,0.8571428571428571,1948350.693513889
3163.673394154183,0.6666666666666666,1159211.1118288888
4933.084517950962,0.6666666666666666,773666.840219139
10515.45725062164,0.5,132314.0625
10398.392573519932,0.3333333333333333,54639.0625
11298.05900452829,0.4,163014.0625
1419.112711923869,0.6923076923076923,1798951.5625
5585.30651524081,0.875,569396.006894139
1613.334944059637,0.7692307692307693,1557296.007776389
765.6115572444857,0.9230769230769231,1856406.25
1939.8172946843238,0.9090909090909091,1362083.506166389
3748.2925400934405,0.6363636363636364,1221025.0
3822.9392738772967,0.7272727272727273,1043802.7784588888
5397.342529453394,0.6666666666666666,795069.4445038888
5374.021450334969,0.5454545454545454,1059184.028463889
2420.002337820358,0.7272727272727273,1066056.25
5239.809542674165,0.7,989196.006878139
4262.0163719007005,0.5833333333333334,1335950.693673889
7190.965555017537,0.4444444444444444,673083.5069991389
3665.0290483290664,0.7777777777777778,867226.5625
5356.125821692068,0.7272727272727273,1081600.0
5661.957185043881,0.6666666666666666,874225.0
3012.7614319900817,0.6,920800.1735471389
1958.500385337075,0.6666666666666666,1492469.4452588889
7167.235230027991,0.75,731737.6736681388
5884.09182128928,1.0,655425.173557139
2946.7560961179042,0.7692307692307693,1623500.6952938887
4918.399265738935,0.9,1013377.7784488888
6337.490909812175,0.5,828858.5070051388
13204.570654647527,0.5,182756.25
1681.937659202879,0.5333333333333333,1988100.0
-1881.1588213295206,0.6111111111111112,3163951.5625
3566.8350967572815,0.7272727272727273,1239511.110368889
8006.302134958232,0.75,464101.5625
936.5653518170559,0.6923076923076923,1764469.443558889
8324.91776556798,1.0,345646.00698363886
2822.976511180896,0.5714285714285714,1474200.6952538888
713.49553981462,0.9230769230769231,1829256.25
-1004.4983432168397,0.8125,2624400.0
3842.8650300384484,0.75,1497564.0625
5786.977129198766,0.6666666666666666,640000.0
3284.6349915648775,0.9,1140446.007656389
6272.659884452206,0.7,968584.0278433888
7261.398469377817,0.6666666666666666,330625.0
8413.117786037667,0.6666666666666666,736021.0070016388
3341.9929161572472,0.75,1350437.672836389
8039.694823178209,0.625,452816.8403226388
767.4337780566453,0.7692307692307693,1786677.7786688888
4250.326978630318,0.8,887521.006881639
4684.539828587624,0.75,1211834.027043889
4309.115187231454,0.7,822044.4445048888
-483.86032427210625,0.7333333333333333,2038946.0078963889
7194.17646388514,0.375,468654.34023213893
3804.857048870919,0.5833333333333334,1446006.25
4750.508914550607,0.8888888888888888,906462.6735476389
