n_large_dim_l,vol_top2_ratio,flat_frac,max_dim_l_vratio,spare_cap_x_nolarge
0,0.33191335740072203,0.0,0.5666666666666667,17300.0
0,0.3987582543784094,0.0,0.5333333333333333,17136.0
0,0.4275080546605933,0.0,0.5333333333333333,26998.0
0,0.316019489148088,0.0,0.5666666666666667,11135.0
0,0.46606674165729284,0.0,0.5333333333333333,26331.0
0,0.3064271878851911,0.0,0.5333333333333333,16605.0
0,0.2913145203647997,0.0,0.5333333333333333,24057.0
0,0.3875037213456386,0.0,0.5333333333333333,18128.0
0,0.23711489042242948,0.0,0.55,10367.0
0,0.3925335988053758,0.0,0.5666666666666667,24910.0
0,0.25556636553161916,0.0,0.5666666666666667,9025.0
0,0.2438532742752566,0.0,0.5666666666666667,7297.0
0,0.2618162234247173,0.0,0.55,6007.0
0,0.3451663839990643,0.0,0.5666666666666667,10802.0
0,1.0,0.0,0.5,39776.0
0,0.31238411242314823,0.0,0.5333333333333333,14259.0
0,0.2834526475133243,0.0,0.5333333333333333,13291.0
0,0.2502209086200067,0.0,0.55,12181.0
0,0.3161188282217027,0.0,0.5666666666666667,15916.0
0,1.0,0.0,0.4166666666666667,41430.0
0,0.27304162787604735,0.0,0.55,14924.0
0,0.2630280900675827,0.0,0.55,13779.0
0,0.3170891533022935,0.0,0.5666666666666667,16005.0
0,0.29898214692205133,0.0,0.5666666666666667,14249.0
0,0.345344697378358,0.0,0.5666666666666667,17193.0
0,0.27218653342850346,0.0,0.5333333333333333,15579.0
0,0.3244248125079446,0.0,0.5333333333333333,13532.0
0,0.31951346655082535,0.0,0.5666666666666667,16225.0
0,0.29367490211961655,0.0,0.5333333333333333,15372.0
0,0.19684625492772667,0.0,0.55,-660.0
0,0.37280450304893936,0.0,0.5333333333333333,25813.0
0,0.37000415838839346,0.0,0.55,23357.0
0,0.22269509613122607,0.0,0.55,-1759.0
0,0.3825331971399387,0.0,0.5333333333333333,21504.0
0,1.0,0.0,0.5333333333333333,36792.0
0,0.3178141568946167,0.0,0.55,19161.0
0,0.28931055099279396,0.0,0.5666666666666667,13221.0
0,0.7658402203856749,0.0,0.5333333333333333,36288.0
0,0.23603805581903367,0.0,0.55,10209.0
0,0.35408573806881244,0.0,0.5333333333333333,16168.0
0,0.3415159345391904,0.0,0.5333333333333333,17136.0
0,1.0,0.0,0.5333333333333333,40656.0
0,0.2786277073101791,0.0,0.5666666666666667,16697.0
0,0.8122843340234644,0.0,0.45,37755.0
0,0.2830752178330614,0.0,0.5666666666666667,12521.0
0,0.3480840963038318,0.0,0.5333333333333333,21408.0
0,0.3496700021290185,0.0,0.45,21515.0
0,0.29464053796646367,0.0,0.55,10351.0
0,0.30959484924623115,0.0,0.5666666666666667,19528.0
0,0.8621323529411765,0.0,0.5666666666666667,37384.0
0,0.404149657000968,0.0,0.5333333333333333,21239.0
0,0.23229608187739068,0.0,0.5333333333333333,6308.0
0,0.2712044803730265,0.0,0.5666666666666667,5539.0
0,0.3145392613840086,0.0,0.55,22688.0
0,0.36373457295315414,0.0,0.5333333333333333,14453.0
0,0.8050761421319796,0.0,0.5333333333333333,33180.0
0,0.26051924798567594,0.0,0.55,8139.0
0,0.6117160798028773,0.0,0.48333333333333334,32419.0
0,0.43368359174075977,0.0,0.5666666666666667,17782.0
0,0.40013459956629027,0.0,0.5666666666666667,18254.0
0,0.23774566283701484,0.0,0.55,14623.0
0,0.238818648110033,0.0,0.5333333333333333,14391.0
0,0.26068559717034145,0.0,0.5666666666666667,14749.0
0,0.3649437623422341,0.0,0.5666666666666667,21706.0
0,0.21702693508983517,0.0,0.55,12663.0
0,0.36914799646671487,0.0,0.5666666666666667,20094.0
0,0.3228448275862069,0.0,0.5333333333333333,17160.0
0,0.5123512778103826,0.0,0.5666666666666667,26257.0
0,0.43099776921516936,0.0,0.5666666666666667,25276.0
0,0.2066346024183036,0.0,0.5666666666666667,506.0
0,0.3137776867683697,0.0,0.5666666666666667,15699.0
0,0.543796394485684,0.0,0.5333333333333333,26140.0
0,0.24508183611451725,0.0,0.5666666666666667,7486.0
0,0.42195568882225554,0.0,0.5666666666666667,26991.0
0,0.23776223776223776,0.0,0.55,14255.0
0,0.5024418920141087,0.0,0.5333333333333333,22886.0
0,0.2792491799295347,0.0,0.5666666666666667,12076.0
0,0.271180644609729,0.0,0.5666666666666667,9909.0
0,0.24304572633524943,0.0,0.5666666666666667,10381.0
0,0.42050514766128744,0.0,0.5333333333333333,16929.0
0,0.29643936325971154,0.0,0.5333333333333333,12899.0
0,0.2478040076859731,0.0,0.55,15856.0
0,0.2768834513844173,0.0,0.55,18599.0
0,0.248907954277942,0.0,0.5666666666666667,6769.0
0,0.3596629213483146,0.0,0.5333333333333333,18300.0
0,0.30075853350189635,0.0,0.5666666666666667,13360.0
0,0.368334009423659,0.0,0.5333333333333333,12953.0
0,0.29120151916215903,0.0,0.55,10244.0
0,0.3004780332346916,0.0,0.55,18642.0
0,0.2726725694145964,0.0,0.5666666666666667,10101.0
0,0.23600631087940732,0.0,0.5333333333333333,15844.0
0,0.18282722513089006,0.0,0.5666666666666667,-7525.0
0,0.33207714475726,0.0,0.5333333333333333,17934.0
0,0.228777497295348,0.0,0.55,3405.0
0,0.2698273173221425,0.0,0.5666666666666667,9733.0
0,0.33640895110828295,0.0,0.5666666666666667,16713.0
0,0.6650857639712275,0.0,0.5666666666666667,32349.0
0,0.9174212241941325,0.0,0.5666666666666667,36717.0
0,0.6018056545497743,0.0,0.5666666666666667,32373.0
0,0.27294389309226685,0.0,0.55,4292.0
0,0.3440183171150544,0.0,0.5666666666666667,20542.0
0,0.24525603371216959,0.0,0.5666666666666667,5845.0
0,0.22618906134867248,0.0,0.5666666666666667,2929.0
0,0.30607270652906704,0.0,0.5666666666666667,6434.0
0,0.2643659659401861,0.0,0.55,13937.0
0,0.2945491689107624,0.0,0.5666666666666667,12693.0
0,0.30623398160711596,0.0,0.55,18468.0
0,0.2621796268060698,0.0,0.55,17454.0
0,0.2709644352060138,0.0,0.5666666666666667,9881.0
0,0.3378007598142676,0.0,0.55,16572.0
0,0.3152779459852247,0.0,0.5333333333333333,11972.0
0,0.4289298949969117,0.0,0.5333333333333333,19096.0
0,0.32625912846710325,0.0,0.5666666666666667,15833.0
0,0.2713350919867073,0.0,0.55,15811.0
0,0.3613115891741846,0.0,0.55,16180.0
0,0.30961439257157597,0.0,0.5666666666666667,13984.0
0,0.25719795377239735,0.0,0.5666666666666667,7663.0
0,0.44778423169097037,0.0,0.5333333333333333,20381.0
0,0.4506765872204734,0.0,0.5333333333333333,20539.0
0,0.2993781060750075,0.0,0.5333333333333333,8177.0
0,0.3506249801214974,0.0,0.5333333333333333,13559.0
0,0.361101292172342,0.0,0.5666666666666667,19539.0
0,0.7992950147471405,0.0,0.5333333333333333,31099.0
0,0.27589203684850894,0.0,0.5333333333333333,4727.0
0,0.22030772891303485,0.0,0.55,-5434.0
0,0.2558571608514926,0.0,0.55,13244.0
0,0.3955913017575216,0.0,0.5,24858.0
0,0.23321271583651068,0.0,0.5666666666666667,3823.0
0,0.5730623278057909,0.0,0.5333333333333333,25763.0
0,0.25341087621620134,0.0,0.5666666666666667,8719.0
0,0.27622680364121405,0.0,0.5333333333333333,2267.0
0,0.24532889951158682,0.0,0.5333333333333333,-3115.0
0,0.31183338780118247,0.0,0.5333333333333333,11341.0
0,0.35136432448399363,0.0,0.5666666666666667,17917.0
0,0.34194669756662804,0.0,0.5333333333333333,10480.0
0,0.35767594336332564,0.0,0.5333333333333333,16326.0
0,0.5147441719648804,0.0,0.5666666666666667,28485.0
0,0.4191259812770245,0.0,0.5333333333333333,21179.0
0,0.2862299223966793,0.0,0.5333333333333333,11754.0
0,0.4141601110596946,0.0,0.5,25551.0
0,0.22727489849534271,0.0,0.5666666666666667,3130.0
0,0.3066709635836287,0.0,0.5666666666666667,13970.0
0,0.2641296781251036,0.0,0.5,14833.0
0,0.3077321087863403,0.0,0.5666666666666667,14077.0
0,0.2549680317954035,0.0,0.5666666666666667,-1296.0
0,0.4101488362800919,0.0,0.5333333333333333,24978.0
0,0.30445587977311267,0.0,0.55,10798.0
0,0.3074281120976287,0.0,0.5666666666666667,17631.0
0,0.31628194984347585,0.0,0.5666666666666667,15931.0
0,0.3491491887613771,0.0,0.5,19730.0
0,0.2671184489390094,0.0,0.55,6781.0
0,0.23858221963974433,0.0,0.55,10580.0
0,0.24513708071680196,0.0,0.5333333333333333,5826.0
0,0.5096625057790106,0.0,0.5333333333333333,23370.0
0,0.2907172995780591,0.0,0.5333333333333333,7080.0
0,0.6956995100707676,0.0,0.5333333333333333,33978.0
0,0.5832254724307533,0.0,0.5333333333333333,33411.0
0,0.31030471451190744,0.0,0.5666666666666667,14053.0
0,1.0,0.0,0.31666666666666665,40763.0
0,0.27436535589845695,0.0,0.5333333333333333,4820.0
0,0.6460020851712246,0.0,0.5,32531.0
0,0.20669034665707478,0.0,0.5666666666666667,518.0
0,0.25148603447173873,0.0,0.5666666666666667,-1937.0
0,0.28690401832188217,0.0,0.5333333333333333,6576.0
