dominant_type_share,p90_long_over_bin_long,p90_mid_over_bin_mid,thin_item_share,max_face_area_load_over_floor,tight_bin_large_piece_interaction
0.09090909090909091,0.5333333333333333,0.5666666666666667,0.8181818181818182,2.6393333333333335,0.0
0.3333333333333333,0.5133333333333333,0.5466666666666666,0.6666666666666666,0.6613333333333333,0.0
0.07142857142857142,0.5083333333333334,0.5,0.35714285714285715,2.5313333333333334,0.0
0.09090909090909091,0.5333333333333333,0.5666666666666667,0.6363636363636364,2.264,0.0
0.1111111111111111,0.5333333333333333,0.5466666666666666,0.7777777777777778,2.2053333333333334,0.0
0.5,0.5133333333333333,0.5399999999999999,1.0,0.4186666666666667,0.0
0.1,0.5366666666666667,0.5666666666666667,1.0,2.6286666666666667,0.0
0.3333333333333333,0.4166666666666667,0.47333333333333333,0.0,0.4786666666666667,0.0
0.1,0.5516666666666666,0.5700000000000001,0.8,2.755333333333333,0.0
0.1,0.4583333333333333,0.5666666666666667,0.4,1.72,0.0
0.1,0.435,0.5666666666666667,0.3,1.5926666666666667,0.0
0.08333333333333333,0.5333333333333333,0.5633333333333332,0.5833333333333334,2.6473333333333335,0.0
0.1,0.5366666666666667,0.5366666666666667,0.8,2.272,0.0
0.3333333333333333,0.5366666666666667,0.5466666666666666,0.6666666666666666,0.642,0.0
0.125,0.5333333333333333,0.5299999999999999,0.5,1.6973333333333334,0.0
0.13333333333333333,0.5333333333333333,0.5666666666666667,0.7333333333333333,3.1413333333333333,0.03190518518518518
0.07142857142857142,0.5333333333333333,0.5666666666666667,0.7857142857142857,3.422,0.04101925925925927
0.1111111111111111,0.5366666666666667,0.5666666666666667,0.6666666666666666,1.7686666666666666,0.0
0.1,0.4883333333333333,0.5666666666666667,0.4,2.1706666666666665,0.0
0.3333333333333333,0.5133333333333333,0.5733333333333334,0.3333333333333333,0.7466666666666667,0.0
0.07692307692307693,0.5333333333333333,0.5533333333333333,0.38461538461538464,2.6073333333333335,0.010204444444444445
0.25,0.4683333333333334,0.5566666666666666,0.75,1.0273333333333334,0.0
0.14285714285714285,0.5466666666666666,0.58,0.7142857142857143,1.9453333333333334,0.0
0.125,0.5433333333333333,0.5433333333333333,0.875,2.1853333333333333,0.0
0.09090909090909091,0.5333333333333333,0.5666666666666667,0.6363636363636364,2.4093333333333335,0.0
