spare_cap_x_long_item,dim_l_max_to_veh_l,wl_total_x_sku_counts
0.0,0.5,5890.0
3124.166666666667,0.5666666666666667,14480.000004
1106.5,0.5333333333333333,12480.0
10540.5,0.5666666666666667,5996.6666664
619.5714285714286,0.5333333333333333,19331.666662
10680.42857142857,0.5666666666666667,4500.4166669
2613.6923076923076,0.5666666666666667,15535.0
1681.1000000000001,0.5333333333333333,9879.166667
974.625,0.55,23286.666672
3609.6,0.55,10891.666669999999
8676.42857142857,0.55,5632.0833331
446.625,0.5333333333333333,21940.0
3543.6,0.55,10650.0
0.0,0.43333333333333335,781.2500001000001
2237.090909090909,0.5333333333333333,12063.333337
2436.0,0.5333333333333333,13119.999996
5904.0,0.55,9254.166667
3940.7999999999997,0.5666666666666667,9916.666667
2474.909090909091,0.5333333333333333,11275.0
9885.5,0.5666666666666667,6716.6666664
3102.0833333333335,0.5666666666666667,13440.0
0.0,0.5,3715.0000001999997
0.0,0.5,7346.25
2588.3333333333335,0.5666666666666667,14490.0
1920.6000000000001,0.5333333333333333,9229.166667
3655.2727272727275,0.5666666666666667,12109.166663
472.1333333333333,0.5333333333333333,21700.000004999998
12858.5,0.5666666666666667,3462.4999998000003
1121.142857142857,0.55,19057.5
0.0,0.43333333333333335,3180.0
-1009.1764705882352,0.55,27979.166661
838.8571428571428,0.5333333333333333,17879.166662
-334.3125,0.55,25873.333328
649.7333333333333,0.55,21656.25
5629.5,0.5333333333333333,5856.6666664
2181.0,0.55,13910.000004
18774.0,0.5333333333333333,478.3333334
2217.6666666666665,0.55,14199.999996
-486.5,0.5333333333333333,24433.333328
3149.0,0.5333333333333333,10279.166669999999
3685.363636363636,0.5666666666666667,10954.1666663
-986.5625,0.5666666666666667,24406.666672
3796.0,0.5666666666666667,12744.999996
7388.0,0.5666666666666667,7785.0
15235.5,0.55,1995.0
1270.857142857143,0.5333333333333333,17214.166662
12365.0,0.5666666666666667,3985.0000001999997
2374.5454545454545,0.5333333333333333,12090.833337
11971.42857142857,0.5666666666666667,5215.0
6388.571428571428,0.5333333333333333,4710.4166669
9317.571428571428,0.5666666666666667,5089.5833331
2033.3846153846155,0.55,15128.75
4120.444444444444,0.5333333333333333,7938.7499997
11403.6,0.5666666666666667,2352.0833335
625.5,0.55,23173.333328
8918.333333333332,0.5333333333333333,3585.0
8726.571428571428,0.5666666666666667,5559.1666669
9006.0,0.5666666666666667,3724.9999998000003
-113.17647058823529,0.5666666666666667,26959.166661
2209.142857142857,0.5666666666666667,18217.5
3075.142857142857,0.5333333333333333,5057.5
215.64705882352942,0.55,27292.083339
-204.375,0.55,25740.0
5474.833333333333,0.5333333333333333,2622.4999998
4936.0,0.55,8013.7500003
1468.769230769231,0.5333333333333333,15020.416670999999
4423.2,0.5666666666666667,9045.833333
0.0,0.4666666666666667,2787.4999998
-727.2941176470588,0.5333333333333333,28220.0
0.0,0.43333333333333335,793.7499998999999
190.28571428571428,0.5333333333333333,20440.0
37114.0,0.5666666666666667,411.6666666
1322.076923076923,0.55,17441.666671
3512.5714285714284,0.5333333333333333,4587.9166669
1248.2727272727273,0.5333333333333333,11462.916663
-399.0,0.5333333333333333,24526.666672
8858.0,0.5333333333333333,1566.6666668
2506.1818181818185,0.5333333333333333,11229.166663
5829.333333333333,0.5333333333333333,9367.499997
-887.8333333333333,0.55,31379.999994
9271.5,0.5333333333333333,1210.0
1726.1666666666665,0.5333333333333333,12789.999996
5592.5,0.55,6756.6666664
1856.5,0.5333333333333333,8291.666667
5140.75,0.5333333333333333,6796.6666664
2416.111111111111,0.5333333333333333,6952.5
322.26666666666665,0.5333333333333333,20618.749995000002
1304.0,0.55,18264.166662
1112.6923076923078,0.5333333333333333,14570.833329000001
4068.7142857142853,0.5333333333333333,3969.5833331000003
2281.6153846153848,0.55,15551.25
3557.7,0.5333333333333333,10008.333330000001
2144.5,0.5333333333333333,9237.5
57.64705882352941,0.5333333333333333,26257.916661
2587.4545454545455,0.55,11288.75
1664.6000000000001,0.5333333333333333,9754.166667
0.0,0.48333333333333334,7192.5000003
1794.8571428571427,0.55,19273.333338
2989.6363636363635,0.5333333333333333,11087.083337
8909.333333333332,0.5333333333333333,3257.5000001999997
4197.818181818182,0.55,12182.5
12530.0,0.5333333333333333,717.5000001000001
-92.8125,0.55,24660.0
-558.75,0.5333333333333333,25093.333328
6298.6,0.5666666666666667,2277.0833335
0.0,0.45,4561.6666669
44.875,0.5333333333333333,24640.0
7723.428571428571,0.55,4450.8333331
-963.1764705882354,0.55,29558.75
1460.0,0.5333333333333333,17826.25
3064.125,0.5666666666666667,5220.0
815.4666666666667,0.5666666666666667,21862.5
2829.4,0.5333333333333333,9575.0
4121.181818181818,0.5666666666666667,11728.75
4726.181818181818,0.55,11485.833337
