label,kind,source_path,pf,coverage,uncovered,validations,uncached_boxes,subprocess_seconds,elapsed_seconds,ranker_pf,ranker_elapsed_seconds,ranker_stop_reason,ranker_handoff_policy,ranker_handoff_threshold,ranker_cap_seconds,pf_delta_vs_exact,pf_delta_vs_reference,validations_reduction_vs_exact_pct,validations_reduction_vs_reference_pct,uncached_boxes_reduction_vs_exact_pct,uncached_boxes_reduction_vs_reference_pct,subprocess_seconds_reduction_vs_exact_pct,subprocess_seconds_reduction_vs_reference_pct,elapsed_seconds_reduction_vs_exact_pct,elapsed_seconds_reduction_vs_reference_pct
exact_staged_baseline,exact,BoxDesignSurrogateRL/docs/SEED3_RANKER180_TESTSPLIT_CAP_UNIFIED_SUMMARY_20260706.json,1.8313420040452688,1.0,0,20760,1919,1044.7522531100549,1416.1871628998779,,,,,,,0.0,0.006221302108149196,0.0,0.7648183556405354,0.0,2.0918367346938775,0.0,-0.6271007108795909,0.0,2.905304109482972
fixed_ranker180_audit,ranker_audit,BoxDesignSurrogateRL/docs/SEED3_RANKER180_TESTSPLIT_CAP_UNIFIED_SUMMARY_20260706.json,1.8251207019371196,1.0,0,20920,1960,1038.241433698684,1458.5628492999822,2.0438901394292737,180.80909690028057,time_limit,none,,180.80909690028057,-0.006221302108149196,0.0,-0.7707129094412332,0.0,-2.136529442417926,0.0,0.6231926652456857,0.0,-2.9922377147758543,0.0
no_handoff_ranker900,ranker_audit,BoxDesignSurrogateRL/docs/ADAPTIVE_RANKER_BUDGET_SEED3_O400_NOHANDOFF900_FRONTIER_SUMMARY_20260706.json,1.8251207019371196,1.0,0,12650,1626,850.9568818965927,1115.0526997996494,1.8340937609523629,902.7342184996232,time_limit,none,0.0,900.0,-0.006221302108149196,0.0,39.065510597302506,39.53154875717017,15.268368942157373,17.04081632653061,18.549409262967885,18.03863202944033,21.26374754616514,23.55127512435929
adaptive_1e-5,ranker_audit,BoxDesignSurrogateRL/docs/ADAPTIVE_RANKER_BUDGET_SEED3_O400_AH1E5_FRONTIER_SUMMARY_20260706.json,1.8251207019371196,1.0,0,13090,1626,842.763200297486,1119.9635876002721,1.8441512821654722,748.1175349000841,ranker_marginal_pf_handoff,marginal_pf_per_validation,1e-05,900.0,-0.006221302108149196,0.0,36.946050096339114,37.4282982791587,15.268368942157373,17.04081632653061,19.333679560037396,18.827820491117983,20.9169792708076,23.2145815219561
adaptive_5e-6,ranker_audit,BoxDesignSurrogateRL/docs/ADAPTIVE_RANKER_BUDGET_SEED3_O400_AH5E6_FRONTIER_SUMMARY_20260706.json,1.8251207019371196,1.0,0,12850,1626,837.5591497025453,1115.1520613003522,1.8367583641036247,830.7986520002596,ranker_marginal_pf_handoff,marginal_pf_per_validation,5e-06,900.0,-0.006221302108149196,0.0,38.102119460500965,38.5755258126195,15.268368942157373,17.04081632653061,19.831792924181784,19.329057527709907,21.256731418402804,23.544462836445163
adaptive_3e-6,ranker_audit,BoxDesignSurrogateRL/docs/ADAPTIVE_RANKER_BUDGET_SEED3_O400_AH3E6_FRONTIER_SUMMARY_20260706.json,1.8251207019371196,1.0,0,12800,1626,839.2221498945728,1100.4006950003095,1.836092213315809,840.9839559001848,ranker_marginal_pf_handoff,marginal_pf_per_validation,3e-06,900.0,-0.006221302108149196,0.0,38.34296724470135,38.81453154875717,15.268368942157373,17.04081632653061,19.672616412518177,19.1688828190101,22.29835689605767,24.5558259262923
